user_name,user_location,user_description,user_verified,date,text,hashtags,source
TheUnentitledMale,,"Cis-male, Leo, father of 7, lover of ALL, ism-killer, hate hater, reconciler, reasoner, BELIEVER, feminist 🛐🔁 ☮️❤️♀️♂️🆓",False,2021-08-18 03:27:04,"@JonathanDavidA @_BarringtonII My constitutional right to vote is restricted because I'm black, not by choice. A vaccine passport is about a choice I've made. There is a difference. I can choose not to wash my hands after I wipe my ass. But I have no right to force you to eat food I've prepared.",,Twitter for Android
SophiaPv8,,Jesus is Lord!,False,2021-08-18 03:27:01,"@gijoe6pack @Cory__1077 @LovelyGigi33 @CRRJA5 @catturd2 @ColumbiaBugle @GallopingGaye @Lowcountry1Girl @jjauthor @mtgreenee @pastorlocke @TommieNorman1 Cashless society is foretold.  Ethnic group rising against ethnic group.  Increase in pestilence &amp; earthquakes. Not being able to ""buy or sell"" without having a specific ID (like a vaccine passport). Inflation so bad that it will cost a days wages for a loaf of bread (on its way)",,Twitter Web App
John Mills,,,False,2021-08-18 03:26:33,@_drewtastic_ Take a look at Israel the most vaccinated country in the world. They just scraped there vaccine passport and are about to re entre lockdown.,,Twitter Web App
Matt,,,False,2021-08-18 03:26:28,@IntelPointAlert Hope he had his vaccine passport available,,Twitter for Android
Erik,,“The world is a fine place and worth fighting for.” - Ernest Hemingway,False,2021-08-18 03:25:38,"@BilldeBlasio framed the vaccine passport rule as a “method to encourage vaccination”? 
Encourage? 
More like force. 
You’re the worst thing to ever happen to New York.
#tyranny #dictator #evil #nazi #LiberalismIsAMentalDisorder #DoNotComply #mybodymychoice
#Freedom #DeBlasiosNYC",,Twitter for iPhone
citizen🇺🇸817🇺🇸,United States,"#DeplorablePatriot
#Neanderthal 
#1A #2A 
#ColdAnger 
#DrainTheSwamp
#FinishTheWall 
#StandWithIsrael
#MAGA #KAG
#BackTheBlue
@TheLastRefuge2",False,2021-08-18 03:24:52,"Lived there, late 90s. So clean then. Too many liberals for me, 25 yrs ago. About time they grew a pair.

San Diego Residents and Community .Business Owners Withdraw their Consent and Confront Board of Supervisors Over Vaccine Passport Proposal https://t.co/Q5wp1vGQin",,Twitter for Android
Adam,,"COVID & MAGA leave me wondering how humans left the caves. Libertarian who believes in kindness, open immigration & taking care of each other. Vaccines work.",False,2021-08-18 03:24:36,@lostempath23 @CTVMontreal Very grateful that you don’t work around sick people any more. Enjoy staying home once the vaccine passport comes into effect!,,Twitter for iPhone
Spiritwalker99,New Mexico,"What we do in life, echoes in eternity. 
-Maximus
Wild Hostile. Hopi. Tewa. Hitdasa. Arikara. Mandan. Cheyenne. Arapaho. Hunkpapa Lakota.",False,2021-08-18 03:24:17,@ABQtodo Require a vaccine passport and you'll make more money. Republicans don't tip well.,,Twitter for Android
Jay,,"Trump 2022 2024 Cleveland native Indians Italian Stallion II Fuk da kneeler Broncs, Rox, Nuggs!  'nam sucked.  Mile High City is better. Reppin' the 5280 & 303",False,2021-08-18 03:22:53,"I'm studying to be a Covid Passport Bouncer.
Jugottaproblemwitdat?
😁",,Twitter for Android
MissK,,#ForSuchATimeAsThis,False,2021-08-18 03:22:44,"This is is ... what is being sold as a simple “Covid pass “ will soon morph into a pass for every aspect of your life - fertility , testosterone ( Of they deem you too aggressive ) ... any medical and non medical intervention they desire . https://t.co/wpR4niXmC0",,Twitter for iPhone
mcgyvr,Somewhere around here,I'm mcgyvr,False,2021-08-18 03:20:25,@yoiamdonsmith @laughingmantwit @ValaAfshar Show...me...your...vaccine...passport...human..,,Twitter for Android
scubadang,"Campbell River, British Columbia",scuba diver,False,2021-08-18 03:19:55,@halftwottered @EzraKahan So now we will require 3 covid shots and a flu shot every year. No wonder they are requiring a vaccine passport,,Twitter for iPhone
TheLastRefuge,United States,"The Last Refuge is a rag tag bunch of misfits that do not align with political specificity.  We share information, seek known truths and discuss.",False,2021-08-18 03:18:34,"San Diego Residents and Community Business Owners Withdraw their Consent and Confront Board of Supervisors Over Vaccine Passport Proposal
https://t.co/Mjp0Gyo5ui",,Zapier.com
8secgrocerygetter,"Concord, NH",,False,2021-08-18 03:18:12,@BobsLessons Funny I am having vaccine passport on the slide of my 1911,,Twitter for iPhone
Jake,"Tokyo-to, Japan",Foreigner in in Tokyo.,False,2021-08-18 03:17:45,"@babinhy23 @nhk_news We hate this vaccine passport. We are not happy. America is becoming China.  Many people don’t want the vaccine because it has not been approved. If the state of emergency ends today in America, all covid vaccines become illegal. Becareful Japan",,Twitter for iPhone
Double COVID Immune Juice,"Los Angeles, California","Host of the @iFoxWithJuice podcast. Was once called a low-class brat at a nü metal show. FB: https://t.co/UJdh3NbN1m
IG: https://t.co/lXX6SyJ2sf",False,2021-08-18 03:17:13,"@TSOVpod NYC has some strict ass mandates. I'm against all this vaccine passport shit just like Joe is but he ain't one to turn a buck away at this point. If he turned down doing this show or any show here in my city of LA or if he brought Alex Jones back on, I'd be a full on Rogan stan.",,Twitter for Android
Patricio V. Marquez,"Washington, DC","Lead Public Health Specialist, World Bank Group,retired in August 2019 after 32 years of service working in over 80 countries. Originally from Cuenca,Ecuador.",False,2021-08-18 03:16:48,"Macron eyes victory over Covid vaccine pass protesters via @FT
 https://t.co/Aq8k5PDmy2",,Twitter for iPhone
Bane Of The Bootlickers,Parts Unknown,"A vaccine for me? No thanks, hoss. But bend over and I'll give you an injection. #ButMuhVariants
Gold Jacket/Green Jacket......Who Gives A Sh*t.",False,2021-08-18 03:15:41,@nytimes But the covid passport is kewl.....,,Twitter Web App
DGDshill,"Ohio, USA",It’s exactly what it sounds like. @alaskababyseal is my dog.,False,2021-08-18 03:15:40,@mynameisbmaw It was reference to vaccine passport.,,Twitter for iPhone
samrat747💎,India,"In my site @least once a week, OBSERVE weekly wisdom with ILLUSTRATION,called spirituality Made Easy in TRUISM &KNOW HOW . Please bear with my poor ENGLISH",False,2021-08-18 03:15:33,. @lizfilips how abt those who already recovered from covid also get covid passport for natural heard immunity! N what's your assessment for this pendamic will b over?,,Twitter for Android
Jake,"Tokyo-to, Japan",Foreigner in in Tokyo.,False,2021-08-18 03:14:58,@nhk_news It’s is discrimination and segregation. America is back to 1950s when black people and colored people were discriminated. We hate this vaccine passport. We are not happy with the American government. Don’t let your government do this to you.,,Twitter for iPhone
ANITFA assist Acct Manager,,"male cis feminist, pro BLM, pro science, he/him, happily married. O-H

29 years sober-clean 

dogs and cats 🐕‍🦺🐱

#resist",False,2021-08-18 03:12:27,@stacey_rudin You had a vaccine passport when you went to kindergarten,,Twitter for Android
The Mississippi Charmer,Home of B.B. Favre & Faulkner,"This body holding me reminds me of my own mortality•
Embrace this moment•Remember,
we are eternal• All this pain is an illusion",False,2021-08-18 03:11:19,@SNitzsche7 Yep that’s the part I don’t understand. What exactly are they trying to accomplish by requiring a vaccine passport?,,Twitter Web App
Knight Of The New Republic,,,False,2021-08-18 03:10:49,@50ducks @peoplespca Love seeing reasons to never vote PPC! Ima vote for whoever imposes the vaccine passport!,,Twitter for Android
Ray,Nova Scotia,"Cape Bretoner, Habs Fan, all around fantastic person",False,2021-08-18 03:10:14,Note to politicians. If your province has  over 70000 people on a waiting list for a doctor and 5.5 hour ambulance wait times don’t make a vaccine passport your election platform. #novascotia,,Twitter for iPhone
R. Gray,,,False,2021-08-18 03:09:34,"@alxyeee @ezralevant Get past the smoke screens...all roads lead to needles and the vaccine passport/social scorecards.
https://t.co/aEQcQdIHSb",,Twitter for Android
Basket Case,,"New Brunswick born and raised. NB proud!
My name was Basket Fountain, but people told me to change it to Basket Case so I  did and took that away from them.",False,2021-08-18 03:08:25,"@kevbsmith @hockeysticks111 @jf576837 @RightOfEast Yeah that's concerning. Concerning PEI already has a vaccine passport under the PCs and considering Brian Pallister is a PC, I'm not celebrating just yet.",,Twitter Web App
Big Daddy Energy,"New York, NY","Dad. Gay. Opinions are my own and RTs are not any endorsement. #DukeNation.
Try my page you may like it! Football is life. SC: JaybirdHarlem; $JayBirdHarlem",False,2021-08-18 03:07:37,NYC quickly went the vaccine passport model. I guess they not waiting on the other 30% of adults to come along lol.,,Twitter for Android
.,,,False,2021-08-18 03:06:41,"So now that there’s covid vaccine passport mandate in NYC, that means restaurants can reject fat people if they want too, right?

Because private companies can set the limitations they want, right?",,Twitter for iPhone
Peter Henry,"San Diego, CA",Major Disneyland Fan that enjoys all aspects of the parks. CAD drafter for DOD and casino games Dealer for a mobile gaming company.,False,2021-08-18 03:05:47,@MSignorile Can we just get a federal vaccine passport and require it for all transportation and indoor venues. Sorry your rights stop at harming others #VaccinePassport #MandatoryVaccinesForTravel,,Twitter for iPhone
Ryan Alexander Boyles,"Wake Forest, NC 🇺🇸","nerd, ally, tech whisperer, community, 👁🐝Ⓜ️ social, #WeeksEnd host, #AvettBrothers fan, @NCState comp sci alum, #BlackLivesMatter, RTs ≠ endorsement 💉💉",False,2021-08-18 03:04:35,No choice – here is hoping #CES2022 uses the @IBMWatsonHealth digital health pass https://t.co/f9iAer3iUD,['CES2022'],Twitter for iPhone
Streamer Darkly,,,False,2021-08-18 03:04:27,"@EricDJuly The actual science doesn't change but the talking points  sure do. It's been a full court press by gov + media of ""selfish anti-vaxxers"" and pro vaccine passport. With the evidence that fully vaxxed ppl spread the virus, what logic remains for berating or coercing the unvaxxed?",,Twitter Web App
"Kevin Malinowski, (he/us)","Thunder Bay, Ontario","I love food but it hates me. Mental health survivor. I stand up against Racism, Misogyny, Hatred, and Homophobia. he/us #T8N #TBay #IndigenousRightsMatter #IRM",False,2021-08-18 03:04:19,"@VoiceOfFranky @fordnation, without a vaccine passport how are you going to confirm that your caucus is vaccinated? 

They are politicians, so lying would not be below them.

Conservative politicians to boot. 

#onpoli",,Twitter Web App
Ray,Nova Scotia,"Cape Bretoner, Habs Fan, all around fantastic person",False,2021-08-18 03:03:51,Maybe you might want to look into the disaster that NS healthcare is while drunk rankin ran on the vaccine passport alone. https://t.co/iieOjdj3mA,,Twitter for iPhone
Joshua Eaton (伊顿),"Nova Scotia, Canada","I'm an #AltTech entrepreneur, an adventurer, a creator, producer and editor. Most of all, I am a #FamilyMan.

President & Host @EatonMediaGroup",False,2021-08-18 03:02:44,"Okay, let's see what you got there tough guy. No vaccine passport and no mandatory vaccinations. Let's see you support freedom of choice https://t.co/mQ5q9u9pig",,Twitter for Android
Jeffrey Soh 🇲🇾🇹🇭 | Bangkok 💉💉,"Bangkok, Thailand",Malaysian expat Thailand since 2007 | Events Planner | Virtual Events | Digital Marketing | Brand Activation | Online Product Marketplace | Crypto | News Update,False,2021-08-18 03:02:33,"Thailand initiative for ""Thai Covid Pass"" subject to approval. With this Pass, those vaccinated may enter restaurants and conduct some activities which are not allowed for those who have not been vaccinated.",,Twitter Web App
Ray,Nova Scotia,"Cape Bretoner, Habs Fan, all around fantastic person",False,2021-08-18 03:02:06,He politicized a vaccine passport  and was essentially booted TF out because of it. Failed to pledge to get serious about health care. Buh bye https://t.co/YKMUCQ2k2P,,Twitter for iPhone
Dinks Out,,Internet tuff guy,False,2021-08-18 03:01:34,@NYCMayor I’m as pro-vaccine as they come but this mandatory vaccine pass is killing nyc small businesses. I can’t believe how little thought was put into this.,,Twitter for iPhone
Keith D.,,,False,2021-08-18 03:01:09,"@ScottGottliebMD @CDCDirector @benshapiro
Just got my Coerced-19 vaccine.

Loving this Vaccine Passport too.

Now I can finally Pass-on the virus to other ""Passport"" privileged people and not feel guilty anymore.  Waiting for my 6 booster

Acquired immunity people, your next, NOT",,Twitter for Android
Dinks Out,,Internet tuff guy,False,2021-08-18 03:01:03,@NYCMayor @ForceMDs I’m as pro-vaccine as they come but this mandatory vaccine pass is killing nyc small businesses. I can’t believe how little thought was put into this.,,Twitter for iPhone
Gary Mcconnell,,"Old coach,golfer, curler, bb ref, teacher & proud Grammpy of 6",False,2021-08-18 03:00:47,What's the difference between a vaccine receipt from the Ontario government &amp; a vaccine passport?,,Twitter for Android
Tim Weis,Selbyville,Where freedom died in January 2021,False,2021-08-18 02:58:50,"@TuckerCarlson you need to start scrolling the names every night of each city, state and federal govt official that mandates the vaccine or calls for a Covid passport. They need to be called out for the tyrants they are and then charged accordingly when the sh** hits the fan.",,Twitter for iPhone
Botalia,,"Racialized ecopsychologist, Climate Alarmist, Love Tide Pods. Pronouns peoplekind/menstruatorkind. Speaks moistly. Has a lady penis. Wokelord in training.",False,2021-08-18 02:57:16,"So - to clarify. The vaccine passport ISN'T about reducing transmission, as they have stated MANY times.

So for anyone thinking they're safe because of this - WAKE UP - YOU'RE NO SAFER THAN WITHOUT IT.

It is about compliance. Nothing more. Absolutely, nothing more. https://t.co/jvBxWNssfX",,Twitter Web App
Spiritwalker99,New Mexico,"What we do in life, echoes in eternity. 
-Maximus
Wild Hostile. Hopi. Tewa. Hitdasa. Arikara. Mandan. Cheyenne. Arapaho. Hunkpapa Lakota.",False,2021-08-18 02:57:08,"@KOB4 @NMDWS @RyanLaughlinKOB Younger children are not vaxxed. Who can trust child care, restaurants, gyms, movies? Health care is not based on the honor system. Vaccine passport allows everything to run on full steam.",,Twitter for Android
Liberals should never have power,,"Married, Conservative PATRIOT, Pro Life,TRUMP, #KAG, Pro Gun, ❤Flag & Constitution, I Stand with Israel. No lists/DM",False,2021-08-18 02:56:24,"This is how it's done. Don't shop at their stores, go to their schools, go to concerts, or go to their buildings if they require a vaccine Passport. Keep your money and shop somewhere else. Bankrupt them until they learn. https://t.co/IcIsdFOnCJ",,Twitter for Android
White Man,"Las Vegas, NV","It wasn't me.
I voted Trump. Constitutional Capitalist. Changed my registration to Libertarian on 01/07/2021

Identify as a heterosexual (He/Him) 

IFB",False,2021-08-18 02:53:57,@CubanMofo_ @DollarTree Vegas is mandated and the Raiders will go to vaccine passport.,,Twitter for Android
Charlie Stuff,Northern Ocean/Forest,Old white man...retired US Army...dual Canadian/US citizenship....conservative values...sarcastic humorist...martinis are good for you..,False,2021-08-18 02:49:12,Sorta like a vaccine passport?? https://t.co/qw6ayYPnG4,,Twitter Web App
Miki Dezaki,,Director/Producer of “Shusenjo: The Main Battleground of the Comfort Women Issue”,False,2021-08-18 02:46:16,Dreaming of the day @jt_mag_os @japantimes tweets “Japan is finally accepting its own vaccine passport!”,,Twitter for iPhone
Ruger Lapua,"Midwest, USA","Hunter, Fisher, Rancher, wildlife conservationist, love the outdoors! #2A",False,2021-08-18 02:45:30,"Democrats = Voter ID is RACIST!

Democrats = You Must Provide Your ID &amp; Vaccine Passport to do Business Here!

Democrats = FRICKEN HYPOCRITES!

If you voted for Dementia Joe, you are a brainwashed liberal with very little Common Sense...",,Twitter for iPhone
CTV Montreal,Montreal,Montreal’s most popular English-language newscast. Tweeting breaking local news from https://t.co/HEKEN15ku7.,True,2021-08-18 02:45:09,Vaccine passport protesters gather outside Laval gym  https://t.co/eCzEScdAqx,,True Anthem
WhatNow2021,,"""We are officially living in times where smart people are silenced so that stupid people will not be offended."" #trudeaumustgo 

No DMs please.",False,2021-08-18 02:44:12,"@RightOfEast I wonder if it was the vaccine passport issue that was the final straw in people's decisions to oust Rankin and his Liberals? If so, it should be a wake up call to all other politicians from muni to provincial to federal. #cdnpoli",,Twitter Web App
treadnot,"Alabama, USA",“ that which neither picks my pocket nor breaks my leg is of no consequence to me” Thomas Jefferson,False,2021-08-18 02:44:06,"I’m going to make a Treadnot Prediction: The NYC vaccine passport debacle will last 30 days, max. The documents are too easy to counterfeit &amp; too hard to enforce. And the backlash will cause a roaring fire under DeCommio’s nether region!!!!😀🤡😆👹",,Twitter for iPhone
CJAD 800 Montreal,"Montréal, Québec",News and views from Quebec's leading English Newstalk radio station. Brand and News Director: @ChrisMBury. Listen live: https://t.co/NHoq7jONIx .,True,2021-08-18 02:42:22,"Dozens of protesters gathered outside a gym in Laval Tuesday afternoon to make a public show of their criticisms about the province imposing a vaccine passport.

https://t.co/clqyrAkDQN",,TweetDeck
.,,,False,2021-08-18 02:40:32,"Is there literally nobody protesting the vaccine passport in NYC?

When did America become such pussies",,Twitter for iPhone
Jack,"Washington, DC",Supreme leader of the Leave Me Alone Party. Observer of the fading empire. God bless the USA.,False,2021-08-18 02:40:16,"Dark times are ahead. There is little to no resistance to the vaccine or the vaccine passport. In fact, it seems people, from all across the political spectrum, support both. We're headed for a complete medical tyranny with forced injections the rest of our lives.",,Twitter Web App
Rule Nisi,"Rooiels Bay, South Africa","Aut viam inveniam aut faciam.-
Nolite te bastardes carborundorum, bitches",False,2021-08-18 02:38:11,"Law does require you to act positive in certain instances.. But how can I force someone to go get vaccinated? Stop him/her from entering a store? To achieve what? Vaccine passport fraud? 😂😂😂😂😂😂This, argument holds no water.. Because people are getting a pass without the jab https://t.co/BPB3YWBl7Q",,Twitter for Android
scubadang,"Campbell River, British Columbia",scuba diver,False,2021-08-18 02:38:10,@EzraKahan @MarkParalovos The vaccine passport system,,Twitter for iPhone
Michael,,"Student of life, the universe, and everything.
Impermanent tweets.",True,2021-08-18 02:35:58,"Hopefully the federal vaccine passport efforts won't rely on restrictive programs like BC's ""mobile BC Services Card"" which often excludes migrants and others from using it unless they already have a photo-based BC Services card, not just a health card. https://t.co/RcLPaBMZnu",,Twitter Web App
Jason Reeves,,"Football and Hockey fanatic, Mr Keiths best friend, and proud to be born and raised in Nova Scotia

yes i like video games but not guns in real life. NSStrong",False,2021-08-18 02:34:48,"@MapleLeaf34 @TimHoustonNS Dont worry he will have no choice but to deal with feds about vaccine passport and unless he fixes health care in ns hes a goner since thats the hill he was willing to die on.

Just because ppl voted pc doesnt mean they are anti vaxxers",,Twitter for Android
Michael Lunsford,"Breaux Bridge, LA","Executive Director of Citizens for a New Louisiana, Budget Reader, Tax Slayer",False,2021-08-18 02:33:30,How can someone who is so certain that vaccines work continue to wear a double-mask? And how is this same person remain deathly afraid unless I show them my own vaccine passport while double-masking?,,Twitter for iPhone
Annie ✈ ❤ ✈,,#Travel #AvGeek #Aviation #AirForce # #FamilyHistory #Genealogy #Heritage #ExPats,False,2021-08-18 02:32:36,#SouthAfrica has some hurdles to clear before it can roll out vaccine passport: https://t.co/56ESvqZEfH #Travel,"['SouthAfrica', 'Travel']",Twitter Web App
Will Schryver,"Cedar City, Utah, USA","Geopolitics - History, Empires, and War - Macroeconomics and Markets - Data Analytics - Music


English / Italiano / קצת עברית",False,2021-08-18 02:31:03,@ScottBoland2 On my homemade bistro table where we eat candlelight dinner outside every evening during the warm months -- trying to recapture our dining in Italy experiences back when one didn't need a vaccine passport to travel there.,,Twitter for Android
Rasputin J. Rodriguez,Guam,Part time sheep herder in Guam,False,2021-08-18 02:28:28,"@NYCMayor So, voter ID is racist, but showing an ID is required along with a vaccine ""passport""? Welcome to clown world folks!",,Twitter Web App
Gerry Dantone,"New York, USA","M.B.A., Finance, honors in economics, musician, philosopher without a degree, researcher.",False,2021-08-18 02:22:55,I hope you get better but do you feel at all guilty for spewing virus on all those people last night? Some were surely not vaccinated because you don't have a vaccine passport law and no mask mandates either.  Are you praying no one dies from an infection they caught from you? https://t.co/CKR8g3BsJX,,Twitter Web App
Northern Auction,Niagara Falls/ Milton Ontario,"Northern Auction Service Inc., was established in 2003. We are owned and operated by Kenneth A. P. Vierimaa, Auctioneer.",False,2021-08-18 02:21:17,"With all the problems in the world, Justin calls an election. No feed for cattle in the west, fires, drug over doses, foreign affairs and this guy just wants more power. We are not even allowed to go for diner in Toronto without a covid passport, but voting for Justin is OK.",,Twitter Web App
William Wallace,,,False,2021-08-18 02:17:57,@RyanGirdusky We also ask that you mask up and provide a vaccine passport before boarding any flights.,,Twitter Web App
Ryan,,,False,2021-08-18 02:17:48,@DorisGrinspun why’d you delete the vaccine passport pol? 🤔 😂 🤦🏼‍♂️,,Twitter for iPhone
Northern Auction,Niagara Falls/ Milton Ontario,"Northern Auction Service Inc., was established in 2003. We are owned and operated by Kenneth A. P. Vierimaa, Auctioneer.",False,2021-08-18 02:16:51,"Justin Trudeau called an election in Canada, when will they say unvaccinated people can not vote. People need a vaccine passport to go for dinner. How can they vote without being vaccinated. Freedom is on the ballot.",,Twitter Web App
David,,,False,2021-08-18 02:16:46,"Seems Doug Ford is having a hard time keeping up with his stupidity ..
I guess his caucus members are going to NEED proof of vaccine of face removal.  
Wait a minute isn't proof of vaccine a VACCINE PASSPORT ?? https://t.co/MGoLYjoaqB",,Twitter Web App
RH+,,Politólogo - Contribuyente adicto,False,2021-08-18 02:15:14,Esoooo 👇👇   con Covid-pass? https://t.co/4tiAlgZkot,,Twitter for Android
David,,,False,2021-08-18 02:14:03,"Doug Ford says-
If Ontario PC caucus members don't get vaccinated they  face removal from caucus!

Maybe they will have to show DF their vaccine passport ? 
Oh wait a minute ?? https://t.co/MGoLYjoaqB",,Twitter Web App
Mike Mitchell,"Norfolk County, Ontario","Once upon a time competitive, now recreational golfer and now a competitive accountant!",False,2021-08-18 02:13:21,"@carolinas_sun @MandiLangan0 She’s talking about the vaccine passport and the restrictions it enables. A vaccine passport is external to your body, not internal.",,Twitter for iPhone
GW,,"Here for a good,time not a long time",False,2021-08-18 02:12:39,"@TheMarieOakes It’s done you won’t win, you will not get the vaccine passport",,Twitter for iPhone
Cameron Renilson,Planet Earth,"Travel. Sports. Golf, fishing and outdoors. Finance. History. Libertarian. British-Australian.",False,2021-08-18 02:10:49,"@CamiloGuezRodri Well Zero is gone now anyway. NSW is exploding. 

Don't think people are waiting for world to go zero again before they can visit overseas relatives that is just ludicrous. 

World is moving to vaccine passport strategy to minimise risk. 

Singapore the best case for future.",,Twitter Web App
HZzzzzzzz,"Toronto, Ontario",,False,2021-08-18 02:07:39,"@markcannon5 @NewGranada1979 Supporting vaccines, supporting experimental vaccines and supporting vaccine passport are three completely different issues.",,Twitter for iPhone
Hydra Man (eagles fan era),cum,"worlds biggest simp

pfp: @bellaWRLD999

15",False,2021-08-18 02:07:28,"@TheDemaEscapee Only reason I could see why you'd fake it is if you live in a vaccine passport area, cause that shits fucked up",,Twitter for Android
bhowie,Canada,"Political Pundit.  Keep our western values and freedoms. Follow me (at)Canuck on Gab and Gettr
https://t.co/o6P3SktVaF (under construction)",False,2021-08-18 02:03:39,@NatCitizens I see MSM is downplaying the Covid passport promise of the Libs.  I suspect that made a big difference to their loss even if the MSM doesn't want to admit it.,,Twitter Web App
J.M.M,Internment camp Australia,Pro freedom of speech. Previously proud Australian. Anti Covid rhetoric. Cynic. Otherwise friendly,False,2021-08-18 02:02:50,@Virg2101 @AussieVal10 It's about a communist style id card. Starts with vaccine passport.,,Twitter for Android
Glen Gavin,"Halifax, Nova Scotia","Production Director @ Ubisoft Halifax, Video game fan and all round awesome person. all thoughts are my own and no way affiliated",False,2021-08-18 02:01:53,@realpunkscience Announcing a vaccine passport wouldn’t have done him any favours,,Twitter for iPhone
Bart Marcois,"Washington, DC","Old Cold Warrior. Writer, opinion maker. Former career diplomat and PDAS for Int'l, Dept of Energy. GOP, conservative,Tea Party, #MAGA Parler: @bmarcois",False,2021-08-18 02:01:44,"Photo ID suddenly no longer racist?

ID and vaccine passport required by Mayor de Blasio to move freely in New York City | The Post Millennial https://t.co/f93VKgRLmt",,Twitter for iPhone
Eli the pit bulldog,Tennessee ,"Therapy dog with over 2,600 patient visits in area hospitals the last 5 years. Making the American Pit Bull Terrier great again!",False,2021-08-18 02:00:14,"@Tony__Heller @crabb_vicki My 9 year old granddaughter just said….papaw, I think the Covid shot is making people stupid….as she overheard tonight’s Tucker Carson segment on Bill DeBlasio’s mandate that in NYC, if you don’t have the Covid passport you can’t go inside any building there.",,Twitter for iPad
The Talons of Alan,"Arizona, USA","Native American, Latino, Hispanic, Italian = proud mutt. Catholic and a lil indigenous spiritualism. Law, Anime, and history. At least one error in every twet.",False,2021-08-18 02:00:14,@dougducey Please don’t let us be like NYC they literally have no reasonable accommodations for their new vaccine passport mandate,,Twitter for iPhone
Jodey Knows #TRUMPWON & Believes God Wins,,"Digital Warrior for @realDonaldTrump❤️🇺🇸❤️🇺🇸
Lover of God and Country and all that is sacred🔥🔥🔥🔥
Trusting in Jesus for everything💜✝️💜",False,2021-08-18 01:56:18,"RESIST

New York City Vaccine Passport Starts Today https://t.co/OfCBH2L8ok",,Twitter Web App
VICTOR ฿ CHADWELL,MOON,REAL TALK NOT FINANCIAL ADVICE,False,2021-08-18 01:55:42,@jeffreyatucker WAKE UP NYC THIS VACCINE PASS BULLSHIT IS NOT KOSHER!,,Twitter for iPhone
Brenda M,,No one is an island,False,2021-08-18 01:55:39,@WhyBitcoinJ @Wealth_Theory @PierrePoilievre The hilarious thing is you will need a vaccine passport to travel internationally 🤣🤣🤣,,Twitter for iPhone
Adam Clark,"Melbourne, Australia",,False,2021-08-18 01:53:06,"@SchadeDarin @mattmua72 @georgiecrozier That won't happen. And Andrews just said he doesn't have to prove anything.
Well, neither should we with that bloody ""vaccine passport.""",,Twitter Web App
james herder,brampton ontario,,False,2021-08-18 01:52:08,"@RebelNewsOnline We wouldn't need a vaccine passport to prove who got the vaccine if enough people got the vaccine.

Protecting people's health and safety is secondary for trash outlets like yours.

As long as you can promote propaganda to draw attention to yourself that's all that matters.",,Twitter for Android
Thurston Howell III,,"$DPLS = Freedom get yours today
Not a financial advisor. Today is tomorrow's yesterday.",False,2021-08-18 01:50:17,"@YgritteVt @crushthebigots All of this is common sense lady, You need an ID to do 100s of things Voting should be included, just like a vaccine passport should require to travel. The Health and safety of the public is #1 Starting with a secure election.",,Twitter Web App
Hustler®,My Wonderful Life,"RETWEET IS NOT AN ENDORSEMENT.... *** I AM RESPONSIBLE FOR WHAT I TWEET, NOT HOW YOU UNDERSTAND IT***",False,2021-08-18 01:48:54,Sean Hannity saying the illegal immigrants are coming in without vaccine passport or Covid test is amusing knowing this man is against vaccine passport every night he comes on tv 🤦🏾‍♂️🤦🏾‍♂️,,Twitter for iPhone
Genesius Times,,The most reliable source of fake news on the planet. Period. https://t.co/WHH1Y94leE,False,2021-08-18 01:48:21,New Yorkers posing as Afghani terrorists in order to move freely without vaccine passport #excelsior #newyork #tyranny https://t.co/WYld98RKxm,"['excelsior', 'newyork']",Twitter Web App
Kye Ewing,"Urbana, IL",I’m not for everyone,False,2021-08-18 01:47:58,@caitlinmoriah Somewhat unrelated but I have just needed to say it for a couple days - I was told by a troll on The Other Site that I was making a “leap” by telling someone they were making light of the Holocaust (vaccine passport comparison) because they had only been talking about the Nazis..,,Twitter for iPhone
Carm,The Republic of The West,"Banned N'Back for the election.  Politically Abandoned.  I vote for good people, not parties.  #FireTreasonousTrudeau  MUST #WEXIT",False,2021-08-18 01:47:45,@TheoFleury14 Maybe they can get an entry on their vaccine passport.  Pedos are more free than law abiding citizens,,Twitter Web App
Jayce Tohline,"Plymouth, MA","The Kingdom guy.

NOTE: Views expressed are my own and do NOT represent the views or opinions of my employer or my church.",False,2021-08-18 01:47:00,"Neurologist explains why unvaccinated previously infected people are less likely to spread COVID than never-infected vaccinated people.

https://t.co/xIb3rZGAI7",,Twitter for Android
Sparkie,,"not interested into getting into childish games here on Twitter , intelligent conversation only I can’t take YOU serious if you have an avitar for a profile pic",False,2021-08-18 01:45:03,@fordnation @TimHoustonNS I wonder which premier will implement a vaccine passport first ?,,Twitter for iPhone
K.M,"New York, USA","Corporate Flight Attendant -91, 125 and 135. Member of the NBAA. RN student 2020/ Follow me to exotic and not so exotic locations ...#crewlife",False,2021-08-18 01:43:30,@NYCMayor Went out today and nobody asked for a vaccine passport. Not even the gym !,,Twitter for iPhone
i_am_tony,mostly at home,"Banking guy bored of his job just filling in his spare time with mostly ASX small cap investing & putting in his 2c worth.

My tweets are mine & NOT ADVICE.",False,2021-08-18 01:42:45,@ladyjubes you will be allowed...once the vaccine passport comes into action and the vaccines they want you to take are all up to date,,Twitter Web App
