user_name,user_location,user_description,user_verified,date,text,hashtags,source
Sebastian Kowalski ❤️🇵🇱🇬🇷 TruthNews💥💥💥,#Polonia❤️🇵🇱🇬🇷 ,"They are afraid that we will stop being afraid
Oni boja sie, ze my przestaniemy sie bac
Φοβούνται ότι θα πάψουμε να φοβόμαστε",False,2021-09-10 08:30:33,"@dstefanos @FOCUSFM1036 “we’ll keep the schools open, we must be careful not to shut down society”🇸🇪 managed to keep the epidemic under control throughout the summer 2020. It’s a story that isn’t told often enough… We were really jealous here in Denmark, as we were stuck at home https://t.co/WxkhNvJTWH",,Twitter for Android
Albannach,,"An independently minded Scotsman and European citizen. I will typically opine on constitutional, political and sporting matters.",False,2021-09-10 08:30:23,"Holyrood's covid passport legislation will be struck down as ultra vires, Westminster will use this is an opportunity to slap down the Scottish Government.

This is all about eroding popular support for devolution.
And it'll work.",,Twitter Web App
The Local Jobs,Europe,"Europe’s largest site for #Englishlanguage #jobs, careers and #recruitment. Hosted by @TheLocalEurope - Europe’s news in English.",False,2021-09-10 08:30:02,Covid health pass: What can Germany learn from France? https://t.co/Wk8DpNm26R,,dlvr.it
Richard Easterbrook,More than 2m away from you,PR | Comms | Social Media | Writer | Runner | Contributor to @wisemensaypod. #SAFC,False,2021-09-10 08:30:02,"@jbhearn Did you collect tokens in the Beano for your Professor title?

If you haven't been jabbed and have recent (48hrs) negative LFT recorded with the NHS portal then you can download a Covid pass. 

If you are double jabbed and are covid positive of course you can't go to events.",,TweetDeck
Ayr Advertiser 📰,"Ayr, Scotland",The Ayr Advertiser Series - Incorporating the Troon Times & Carrick Herald. Lots of local news and some random chat. https://t.co/A4cd1vCReW,True,2021-09-10 08:30:01,"Are you happy they've been introduced?
https://t.co/aTgbj4Z7kz",,TweetDeck
Sebastian Kowalski ❤️🇵🇱🇬🇷 TruthNews💥💥💥,#Polonia❤️🇵🇱🇬🇷 ,"They are afraid that we will stop being afraid
Oni boja sie, ze my przestaniemy sie bac
Φοβούνται ότι θα πάψουμε να φοβόμαστε",False,2021-09-10 08:29:59,"@k_farsalinos “we’ll keep the schools open, we must be careful not to shut down society”🇸🇪 managed to keep the epidemic under control throughout the summer 2020. It’s a story that isn’t told often enough… We were really jealous here in Denmark, as we were stuck at home https://t.co/WxkhNvJTWH",,Twitter for Android
Award winning autie cli-fi author,LONDON & CY,British-Cypriot autistic author of @MOOJAGbook NAUTILUS AWARD WINNER @SpondyluxPress Upcycle DIY Climate Homelessness Arthritis Downsyndrome,False,2021-09-10 08:29:53,Denmark Ditches Vaccine Pass &amp; Restrictions: No Longer Considers COVID A Critical Threat To Society https://t.co/lKqNcTtJzM,,Twitter Web App
Ally’s feeling for dreich 🏴󠁧󠁢󠁳󠁣󠁴󠁿💙 〓〓 💚,Aberdeenshire,"New Scot living and working in Aberdeenshire. See my Eco Zealot Marxist credentials, yearning for Independence. Passionate about our heritage. #BoycottTheHerald",False,2021-09-10 08:29:45,"@jockmcleod53 No, i’m ex directory. But do have no objection to a vaccine passport.",,Twitter for iPad
Robtimus P,London Uk,,False,2021-09-10 08:29:07,@NHSuk got a text today which was a clear scam - directing people to sign up and pay for a COVID pass using a copy of the NHS site.  Who can I report this to?,,Twitter for iPhone
Karen Mcdowall 💙,,"Wife, Mum, Grandma, working at being a gardener and revisiting the ivory keys!",False,2021-09-10 08:28:55,"@ladyjacq66 I am pro vaccine but against vaccine passport.  Enforcing is not in the best interests of the people. Information, discounting misinformation with legitimate rationale will take the people with the vaccine programme as opposed to enforcement",,Twitter for Android
Lyndsay 🤍,,Jack Spencer 26.03.16 👼🏼💙; Tillie Margaret Spencer 13.04.18👸🏼🦄💗Darcie Sandra Spencer 21.03.20 👸🏼🦄 💗,False,2021-09-10 08:28:35,"I’ll be honest, I’d be all for the vaccine passport if the vaccine actually worked… but right now I just don’t see the point 🤷🏼‍♀️",,Twitter for iPhone
Anonymous_anon,"Glasgow, Scotland","I think, therefore I am",False,2021-09-10 08:28:29,@CommuterDreamer @hughosmond @EssexPR @BorisJohnson @SteveBakerHW @Mark_J_Harper Yes the vaccine may alleviate symptoms.  But the fact is that it doesn't stop the spread.  Therefore a vaccine passport is pointless if everyone has the same capacity to spread. So it's really nobody's business what choice somebody makes in regards to being vaccinated.,,Twitter for Android
Mark smith,"Edinburgh, Scotland",,False,2021-09-10 08:28:29,@paulmcc80 So what’s the logic with vaccine passports then ? Surely a negative test would make more sense to go to large events than a vaccine passport ? I’m against that also tho but it would make more sense . Would pick passports before lockdown but it’s still wrong!,,Twitter for iPhone
Scotty,"Brightons, Falkirk","fail to prepare, prepare to fail.",False,2021-09-10 08:28:14,"@Alan50583050 @Cammyyoung91 But ur double jagged so they won't stop u from entering. I'm double jagged, furious about vaccine passport but will turn up at ibrox. We all just follow along like sheep and accept this bullshit. I include myself in this.",,Twitter for iPhone
Scuba 5teeve Gaming,Glasgow 🏴󠁧󠁢󠁳󠁣󠁴󠁿,@facebookgaming Level up Streamer 🎮🎧 Scoopski Potatoes 🥔🥣 All views are my own unless wrong then they are someone else’s,False,2021-09-10 08:27:49,"I have been vaccinated, I do have a vaccine passport! Do I think it’s the right thing to do? Nope!! Personally speaking a negative test is better than proving you’ve been vaccinated months ago! I don’t see how those benefits should outweigh a negative test result!",,Twitter for iPhone
Thrift Your Wallet,United States,Online Shopping  Where you can save your savings on purchasing💰..🤑,False,2021-09-10 08:27:45,Video: Covid passport could be introduced for ‘high risk venues’ very soon https://t.co/Gzb85amop8,,WordPress.com
スコット,,"sukotto...
partial to sanctioned and scripted violence",False,2021-09-10 08:27:43,Vaccine passport? I don't even have a passport passport,,Twitter for Android
Diana D,West Sussex ,"Busy mum, always time for a smile, no time for ignorance. Do something fun and don’t believe everything you are told 😊 freedom of choice not anti vax.",False,2021-09-10 08:27:25,"@jbhearn Well, it would seem that way but I'm sure people will start setting up private members clubs for events and nobody will need a vaccine passport.",,Twitter Web App
James Cranworth,"Room 101, anno domini 1984",Libertarian.,False,2021-09-10 08:27:07,"Wrote to my football club today, and voiced a brutally strong objection to vaccine passport discrimination , and requested a refund on my season ticket, and no more merch purchases. Was tough as a fan.. but have to do it.
#NoVaccinePassportsAnywhere",,Twitter Web App
Janis Ward,,,False,2021-09-10 08:26:47,@ReicherStephen A 92 year old acquaintance has refused the vaccine. She worked for many years as nursing sister in our local hospital. I am far from believing that admission to local night clubs being dependent on a vaccine passport will cause her to change her mind.,,Twitter for iPad
Darren Smith,norwich,make this world a better place  somebody ❤️Accept the things you can’t control ❤️NHS❤️LD National Support Worker finalist 2018😄Coach Football ⚽️⛵️Love Art F1🏎,False,2021-09-10 08:26:45,@GMB NHS: We noticed you haven't appIied for your Covid Pass. FoIIow the Iink to compIete registration and avoid penaIties: https://t.co/CnLgNqRjRQ watch out for this message don’t hit the link 🤔,,Twitter for iPhone
@anugent51,,,False,2021-09-10 08:26:45,"@GBNEWS A vaccine passport to dance, the Scottish Government are ridiculous.",,Twitter for Android
Rob Wilson,Worsley Manchester,Doesn't take life too seriously. Married with two children. Spurs supporter living in Manchester and rides his Bianchi whenever he can.,False,2021-09-10 08:26:42,"Hi @NHSDigital Any idea why I can't get my COVID Pass from the NHS app or website?
I'm getting 'An unexpected error has occurred' every time I try to get the Domestic or Travel pass.
Ta.",,Twitter Web App
SPAG,,we're lost in music,False,2021-09-10 08:26:38,"I honestly do not care about the vaccine passport situ but some of the arguments against it are quite funny, it’s not your human right to go to a nightclub 😂",,Twitter for iPhone
Kurdistan 24 English,"Erbil, Kurdistan","The English service of Kurdistan's leading news channel, Kurdistan 24. https://t.co/ANBpfg51tb
https://t.co/5AsTv1gPrv",True,2021-09-10 08:26:36,"A double-jabbed resident in the Region can obtain the pass for only 5,000 IQD (approximately 3.50$), according to Kato.
https://t.co/yZQymp0Ijk",,Twitter Web App
MR RODNEY J HAY,Scotland,hi am Rodney am married to Brenda who is my carer for me as i have epilepsy my wife Brenda has Diabetas type 2 we are from Aberdeen,False,2021-09-10 08:26:28,they talk about booster covid vaccine should they not be starting with the booster with 12-15 an those younger ones a need to get vaccines with vaccine passport come out.,,Twitter Web App
James,"Oxford, England",Bayern - GSW - 20,False,2021-09-10 08:26:09,Don’t really see why everyone is so up in arms about the covid passport thing? It’ll only be a continuation of the covid pass so you’ll be able to just test negative if you’re not double jabbed. It’s been going all summer,,Twitter for iPhone
Robert W Matthewso,WALSALL,,False,2021-09-10 08:25:56,"@BBCMorningLive 
If C-19 is so dangerous why the
BLACKMAIL, COHERSION, OFFERS OF MACCAS, PINTS OF BEER,
CUT PRICE TICKETS TO THE THEATRE, KEBABS, &amp; THE LIST GOES ON.
HOW CAN AN UNVACCINATED CHILD BE A RISK TO A VAXED ADULT
The logic is not there, answer Covid Passport UNECCESSARY",,Twitter for Android
Northern Gardener 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🌴🌻,North East England,"Plantsman sharing gardening+other stuff Award-winning writer photographer.

Home of #VegArt

DON'T FOLLOW IF TWEETING RELIGION, PROTECTED OR FBPE. FOOLS BLOCKED",False,2021-09-10 08:25:06,"@GBNEWS So it's not about protecting people's health as employees at venues will not need a 'vaccine passport'. 
It's about controlling people.
""It is hoped that mandating the use of vaccine passports will encourage more reluctant Scots to get vaccinated so they are able to attend.""",,Twitter for Android
Keiran Banks,"Dundee, Scotland",I enjoy Will Young.,False,2021-09-10 08:25:03,"If you think a vaccine passport is the worst privacy violation this country has seen or the start of a slippery slope, I have some very bad news for you...",,Twitter Web App
Paddy,"Glasgow, Scotland",Celtic fan 🍀 First Aid Volunteer🩹I like stuff...and thangs. All views are my own.,False,2021-09-10 08:25:01,People are just wanting to be ragin at something and the Covid passport is it. If you’re unvaccinated then you’re at greater risk of becoming seriously ill or hospitalised. It’s basically another lockdown but for those that aren’t vaccinated 🤷🏼‍♂️,,Twitter for iPhone
Susana Apellidos,"Madrid, España",La corrupción es una lacra q destroza economías. Matemática. Ciencia de datos. Máster anticorrupción. Proyecto Sancus (en desarrollo),False,2021-09-10 08:25:00,"@mjdelrio @gorka_orive ""Vaccines remain highly protective against severe disease and death. But data suggests their efficacy against infection is waning over time"" https://t.co/GoU1PIUq9k",,Twitter for Android
Cate Sedgwick,Boston New York London Paris,"Writer, translator. Environment, human rights, animal rights, arts. The Upcoming magazine: https://t.co/45NhQdwyeo",False,2021-09-10 08:24:39,"@DanielK76702651 @KylaInTheBurgh Maybe in the US everything seems divided by left and right and everything is a partisan issue. But some lefties are also against vaccine mandates. Most of us are not anti-vax, we are anti vaccine passport fascism. The left used to be about democracy not fascism. Research facts.",,Twitter Web App
Maureen Fitzsimmons,Lancashire,Give Peace a chance !,False,2021-09-10 08:23:47,"@MineoLorraine What's the difference ? To get a #covid passport ..
The #gov demands all #GP's hand over patients records to pass on to the #USA to privatise our #NHS","['covid', 'gov', 'GP']",Twitter Web App
Edinburgh Pub,Auld Reekie,,False,2021-09-10 08:23:05,"Passports for pubs? One day after vaccine passport vote, Nicola Sturgeon just said on GMB: “Some pubs operate like a nightclub and they might get an advantage if they don’t need vaccine passports.”",,Twitter for iPhone
Graham,Scotland,I support Rangers and Scotland at both football and rugby. I also follow Arsenal and the LA Rams. Keen interest in photography as well.,False,2021-09-10 08:21:32,@tagsbo I think you can get a temporary vaccine passport by just having a negative test result. Unvaccinated people will just have to take a test the day before a game. Not 100% on this though,,Twitter Web App
SCOTTY OWL,,"Football, SWFC is a passion, Carp fishing, films, socialising , Real Ale drinker #WAWAW, Im Marmite wi some people",False,2021-09-10 08:21:06,@GBNEWS will this mean people can not go to work if they dont get a covid passport?,,Twitter for Android
Boxing Clever,,"If you're not careful, the newspapers will have you hating the people who are being oppressed, and loving the people who are doing the oppressing",False,2021-09-10 08:21:04,"@LindaLovely1000 @sallydipple I went to a wonderful village fête last weekend too. No pass sanitaire required as outdoors, masks absolutely. I feel there is a huge cost to the pass sanitaire many are overlooking, not least for youths. Anyhow, it's  a debate which is playing out everywhere, each to their own.",,Twitter for Android
Sari Mattheiszen,,,False,2021-09-10 08:20:56,"@M_B_Petersen @HopeProject_dk How about the covid passport, is it still in use?",,Twitter for Android
John B. Loot,,it's a fine line between being a rebel and being an idiot,False,2021-09-10 08:20:52,"@Ohbehavewillya @darrengrimes_ And where and when are these anti migrant demos happening?
Half of my family have lived in France for decades now. I was there myself all summer for work and holiday.
Haven't seen or heard of any anti migrant demo.
Anti covid pass demos yes, anti migrant no.",,Twitter for Android
Brian Mcghee,United Kingdom,"We all live for a tiny fraction of this big blue magic world's  lifetime, Just love it, hug it and enjoy being part of it.",False,2021-09-10 08:20:31,@dubh_sgian @claytonwright98 @citzgirl @BBCScotlandNews No I'm saying a vaccine passport makes no difference we are already in endemic stage this policy doesn't protect anyone it only damages businesses even more and takes away our democratic values the precedent has been set it won't end here we will end up like China,,Twitter for Android
Alistair Scott,"Dunblane, Scotland",Proud father of two beautiful children and married to my wonderful wife Lisa. Hated by some and loved by others. Rangers til I die.,False,2021-09-10 08:20:12,"@J1872T As long as you have a COVID passport you should be fine.....

https://t.co/LwsmATPZ12",,Twitter for iPhone
Anna Something,Croatia,"All of the sass, some of the class, none of the ass. I bring joy to the m(ass)es.",False,2021-09-10 08:19:58,"my vaccine passport expires in february 🥰 bring on the third dose, i need to see my boys!",,Twitter for Android
♡,"Norwich, England","A little consideration, a little thought for others, makes all the difference. –Eeyore 💕✨#NCFC",False,2021-09-10 08:19:53,@letsrock80s morning! Will we need a COVID pass for the Norwich event?,,Twitter for iPhone
Denise,"Washington, USA",🤦🏽‍♀️,False,2021-09-10 08:19:46,Of course they have! https://t.co/2M10HeKr3C,,Twitter for iPhone
Scott Smith 🇿🇦,Southport,"Founder Radio Midrand (MIX 93.8FM) 📻. Midrand veteran, JHB South Africa. An irreverent, anti-WOKE, dog loving & misread ageing rocker with a very haunted soul.",False,2021-09-10 08:19:27,"📘 I admit that I'm on the fence with this whole vaccine passport thingy. This is possibly because when I was a kid, you couldn't travel without a vaccination card, so it's not as if this is something new (?)
If it gets me home, then bring it on.",,Twitter Web App
MyS,"Amsterdam, The Netherlands",,False,2021-09-10 08:19:18,"@jpaternotte Hier staat toch echt iets anders, hoor 

""Is Denmark’s new approach a result of the fact that over 71% of the Danish population is now fully vaccinated against COVID-19?"" 

https://t.co/DWN8tMG5t8",,Twitter Web App
M Mack,"Scotland, United Kingdom","East Enclosure, Broomloan Road,
Copland. Near & Far.

Mermaid Loyal. Toryglen True Blues. Fort William True Blues. Greengairs RSC.",False,2021-09-10 08:19:07,"@J1872T Not sure but you need a covid passport to get into pretty much anywhere in France. i.e. pub, restaurant, shopping centre etc",,Twitter for Android
danielle🌻,"Perth, Scotland","Maxine put your red shoes on, we going to the disco",False,2021-09-10 08:18:33,Do people realise that a vaccine passport is just a form showing ur 2 vaccines. Folk are acting like it's a fucking chip registered to pc plod so he can keep an eye on u 😭,,Twitter for iPhone
thebabycruiser,UK,Would I like a cocktail? Of course I would like a cocktail!,False,2021-09-10 08:18:10,@GBNEWS Nae have a vaccine passport Jimmy? Then get oot!,,Twitter for Android
Heidi's Landhaus,Little Cottage in the Mountain,"❦  Your home away from home. ❦
Little mountain retreat - we speak German, Afrikaans and English and the occasional Latin. ❦

South Africa",False,2021-09-10 08:18:06,"The vaccine passport is a global phenomenon.
Genius whoever suggested utilizing the annual flu to divide and scare the population into unconditional submission. https://t.co/0LEPcGYrXV",,Twitter for Android
Danny,"Rosyth, Scotland",Love all things football from football match worn shirts to match programmes. On here to be part of the football community and add to my collection.,False,2021-09-10 08:18:05,"@GMB @NicolaSturgeon @MartinSLewis @kategarraway The jab doesn't stop you getting or passing it on, Isreal is proof of that, but a vaccine passport will. Again the brainwashed won't see this as coercian, creating a two teir society and control. @NicolaSturgeon taking us another step towards totalitarian dictatorship.",,Twitter for Android
gregor soleo galos,France/usa,"French dude, living between NYC and Angouleme. Models agent and photographer.  Instagram Tribe_Models_Maker",False,2021-09-10 08:18:01,"@dmmh304 @Fall2891 @DonaldJTrumpJr Well it works in Europe, we don’t need or even heard ivermectin or regeneron,
We get the vax, wear a mask when required, and it’s all fine🤷🏻
One  more thing people mobs are not against vaccination but against COVID passport, there are not so many though.",,Twitter for iPhone
Teeser,"England, United Kingdom","Liberty, equality, fraternity",False,2021-09-10 08:17:44,"@Adrian_Corbett @MrsVWilberforce @greaserpv I am vaccinated but will never, ever show anyone a vaccine passport.",,Twitter for iPhone
kgear,,Tweets when drinking,False,2021-09-10 08:17:42,So why antivaxxers not connecting the vaccine passport to the microchip in the vaccine? Surely we can just get scanned at the pub like a can of tomatoes? Or was there no fricken microchip? Would’ve been handy! #promicrochip #microchipmeplease #happytobejabbed,,Twitter for iPhone
Steven,"Scotland, United Kingdom",,False,2021-09-10 08:17:18,"@Slenj1875 @fraserthomcoach @Jamesy34766993 @HibernianFC @gmathie82 The boardmaster surf and music event in Cornwall was a vaccine passport and test before entry and 5000 people caught  the virus
So what will a vaccine passport do to stop any infections?",,Twitter for Android
DasCoachingPowerhouse 🇩🇪🇿🇦,Cape Town/South Africa,"Psychologist,ICF accredited Leadership Coach. *Time To Think* Alumni and Practitioner. German by passport,South African by choice.",False,2021-09-10 08:16:54,"EU has digital vaccine passport as QR code on cellphones since months,yet I don’t trust SA government with anything digital anymore. They can not even renew drivers licences in time,in person. https://t.co/TYEFGTcKfi",,Twitter for iPad
Gordy G,Cumbernauld ,Dad. Husband. Partick Thistle fan. Poor Golfer. Scottish not British. 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿and hasn't a clue how to work Twitter. FTOF,False,2021-09-10 08:15:54,"Vaccine Passports 🤷‍♂️🤷‍♂️,  I don't agree with them, will I get one?  Yes, I'm vaccinated so why not.  If it becomes more than a vaccine passport, then I'll deal with that if/when that comes up. You're an adult as its 18+ only, so do what you want and deal with it how you will. 🤷‍♂️🤷‍♂️",,Twitter for Android
𝕊𝕡𝕒𝕔𝕖𝔽𝕣𝕠𝕞𝔾𝕣𝕖𝕖𝕔𝕖🇪🇺🇬🇷,"Greece, EU","Politically incorrect thoughts about Greece & Europe, my Homeland, inspired by the Peripatetic School of Athens. Rationnal thinking will prevail against dogmas.",False,2021-09-10 08:15:17,"@lattenomics the fact that covid pass inverses the paradigm ""you are Free, there are some limits"" to ""you are only Free if you obey to us"" makes it impossible to morally accept any form of it.",,Twitter Web App
@MartinJH 🏐,"London, England","Born in #Walthamstow #London #E17 Not here for followers , just discussions.",False,2021-09-10 08:15:06,"@talkRADIO @JuliaHB1 @OliverDowden So this vaccine passport. Basically if you’ve been double, soon to be treble jabbed , you don’t have to to produce a negative Covid test to enter a venue ? So therefore you can enter the venue
with Covid ? #NoVaccinePassports #NoVaccinePassportAnywhere #VaccinePassports",,Twitter for iPhone
phil opps,scotland,,False,2021-09-10 08:15:06,"@wsptm01 @mikehoops67 @Celticnewsnow @CelticBlog2018 Vaccine passport supporters, do you realise you’re only ever just ONE missed booster away from being treated just like the unjabbed? 

You can never say no to anything they want to inject into you",,Twitter for Android
Andrew Brown,,,False,2021-09-10 08:15:02,How many of those against vaccine passport would quite happily rock up to a festival or nightclub and take some random powder or pill?! Will these refusers/anti-vaxers also refuse hospital treatment for Covid too? I totally get it for those who can’t get it for medical grounds.,,Twitter for iPhone
chris dekker,uk,I love jesus + I follow what the bible teaches,False,2021-09-10 08:15:01,"Thousands protest vaccine, passport mandates in British Columbia - LifeSite https://t.co/oXWMVQ5MJA",,Twitter Web App
Matt Kelly,,IMO civil liberties are important. Maybe particularly so in a pandemic.,False,2021-09-10 08:14:01,@RufusSG @freddiesayers 'It will help your social development because you won't be excluded from events we've introduced a vaccine passport for',,Twitter Web App
Peter Williams💎,Antarctica,When you sacrifice freedom for safety you achieve neither,False,2021-09-10 08:13:56,"@talkRADIO @JuliaHB1 @OliverDowden Why don’t we need a vaccine passport for tuberculosis, a current pandemic that kills over a million every year worldwide?",,Twitter for iPhone
Asa,Stourbridge,knew a girl with a shell tattoo on her inner thigh and when you put your ear to it you could actually smell the sea. armchair wolves fan. ignorant prick,False,2021-09-10 08:13:54,So you need a covid passport to go to a club soon but you don’t need to prove you are not positive? Makes sense,,Twitter for iPhone
Balldinmonk,,END THE UNION,False,2021-09-10 08:13:29,"@Wendys1971 @Dodge1707 @STVNews Really, billions spent on vaccine passport, can you share a link to such a ridiculous claim",,Twitter for Android
🍔 Gastro Celtic 🍀,Caerdydd,"Mostly tweet about #Celtic. Love #Rum, #Noodles and #HotSauce. Mildly allergic to stupidity. 🍀",False,2021-09-10 08:12:21,"The #VaccinePassport is a tough one for me to comment on as someone who is double jabbed... cause ultimately it won't affect me if it comes in down here in Wales.

I'm completely against more lockdowns, so I see the vaccine passport as an inevitable tradeoff against that.",['VaccinePassport'],Twitter Web App
Jacqueline Johnson 👍🇬🇧🌈💙💙#3.5%🏳️‍⚧️,,,False,2021-09-10 08:11:29,"Just had an email supposedly from the NHS about applying for a Covid passport. Link looks genuine when clicked, but decided to check out the email address and it is comes up as cert@docis.io. Be careful out there if you have the NHS app you Covid status is available for free.",,Twitter for iPad
Nikki Swan,Scotland,“IF YOU DON’T SEE THE FNORD IT CAN’T EAT YOU”,False,2021-09-10 08:11:03,@LozzaFox Vaccine passport law coming into effect in Scotland on the 1st of October. What happened to this country. The people allowed this to happen.,,Twitter for iPhone
popGoesDaVeesil,Ireland,"Munster Fan 2nd Ireland fan 1st. Rugby, soccer, gaa, tiddlywinks in that order. love a hot take, fan of luminous black markers",False,2021-09-10 08:10:53,https://t.co/5R7e9QDZjL We are an Island nation. You cant travel here from Schengen without a Covid pass. Why is Ireland still on the banned list for international travel @POTUS @DanMulhall @simoncoveney @MichealMartinTD @BarackObama  #liftthetravelban #ustravelban #unscientific,,Twitter Web App
Matthew Mornignstar (The Wise Fire),,"Advocate For Honesty 3151820151419191215225 #thewisefirelens🕶,  I Am a God",False,2021-09-10 08:10:44,"Nova Scotia violated freedom: In reality if a person does not have a vaccine passport reframed as a receipt. Then punishers of ostracism &amp; informal social control, &amp; the negative reinforcer to force vaccinating is applied with formal social control.
#thewisefire. 🔥",,Twitter for iPhone
Tweet Fighter,,I'm neither left or right as it's much more fun to mock both.Voted Labour and Tory in the past and realised they're both useless. Villa fan and music anorak.,False,2021-09-10 08:09:53,@talkRADIO @JuliaHB1 @OliverDowden He was double jabbed so would have had a covid passport if they were required then.,,Twitter for Android
The Brussels Times,Brussels,Local and global news from the capital of Europe,True,2021-09-10 08:09:37,"Vilvoorde's mayor mirrored this argument and has already indicated that there is an interest for the CST to be required to enter bars, restaurants and nightclubs.
https://t.co/hmZZdR4ZiD",,Twitter Web App
Raphael Rose,,"Connoisseur of Art & #NFT #CryptoNews
#NFTartist",False,2021-09-10 08:09:21,"From Art To Vaccine Passport, NFTs Can Be A Gamechanger! NFTs grew by nearly 300 per cent in 2020, according to the NFT Report 2020 published by L'Atelier BNP Paribas and https://t.co/LrzeEkQ07k 🧐😎",,Twitter Web App
RICHARD ⚒🌸,SURREY,🇬🇧 🏴󠁧󠁢󠁥󠁮󠁧󠁿 WHU SEASON TICKET HOLDER . COYI ⚒.# FREEDOM,False,2021-09-10 08:07:47,"Totally agree Andrew.
As I read on another tweet, ‘if you are double vaccinated and have Covid you could go to a ‘Covid safe venue’ without being checked as you have a vaccine passport. However if you are a totally healthy unvaccinated individual, you are barred. 😡🤷 https://t.co/U7CrCwZTTO",,Twitter for iPhone
Martin J,Global traveller,"A better, safer World, is my passion. What are yours? Energy, public health, travel, faith, work, NGOs & hiking get me excited. Climate change less exciting.",False,2021-09-10 08:07:38,@vicki_riggs @cringe59 @patrickdurkin Six months of vaccine passport? And protected borders ?,,Twitter for iPhone
Pravin Ranijth 🙂,England,"“The welfare of humanity is always the alibi of tyrants”  - Albert Camus

#FreeJulianAssange",False,2021-09-10 08:07:09,"All predictions comes true.

This time blackmailing with covid passport. ""Accept it, we won't lock you down"". We all know This promise always failed and led to next one, like last Easter , Christmas. 

All you'd have to say is NO to get of this abusive relationship https://t.co/0vyqg0zIlO",,Twitter for Android
Sarah Jane Illingworth 😷💗,"Whitwood, Castleford, England",Confirmed ghost story and horror film addict. No one or nothing ties me down. I love travelling. Free Spirit forever. ❤😊,False,2021-09-10 08:06:19,"Looks like I may need a vaccine passport for pub, but I won't be going to any theatres xx",,Twitter for Android
Sonja Sorensen 💙🏳️‍🌈🏳️‍🌈,Belgium,"Politics, food, England (English husband ex royal marine commando) proud european.flags represent my ancestors. 🇪🇺🇹🇩🇨🇦🇬🇧🇩🇰 🏴‍☠️ 💙",False,2021-09-10 08:06:11,@MrYesWeCan Brussels area will introduce covid passport. Like in France. Vaccination intake is very low. Hopefully this will trigger a surge on intake. Vaccinated people are getting louder towards the unvaccinated. Which was IMO expected.,,Twitter for iPhone
Stef Clark,,,False,2021-09-10 08:05:51,This is why a vaccine passport doesn’t work https://t.co/vdNoxoUh4f,,Twitter for iPhone
Juxtaposition Records,,,False,2021-09-10 08:05:16,@jbhearn Precisely. People fail to realise (or are not informed) that having a vaccine does not make them immune to catching and spreading the virus. Thus rendering the vaccine passport a non-starter. Its pure existence is for state control and puts us on a very dangerous path.,,Twitter Web App
Michal,"London, England",..,False,2021-09-10 08:04:49,"@NormallyWrong @MaajidNawaz And unlike seat belts nobody makes it compulsory. You don't have to be vaccinated to get a covid pass (I believe having had covid in the past months as well as a negative test would do?) So not really leaving anyone without choice, so anti-brain flat earthers should stop moaning",,Twitter for Android
Marc Findlay,"Motherwell, Scotland",Instagram; marcfindlayy,False,2021-09-10 08:03:48,Is there anybody no vaccinated and is now going to be vaccinated because of this covid passport? Just curious,,Twitter for iPhone
Caitlin Wilson,Warrington/Birmingham,Everton Football Club. #HelpRefugees,False,2021-09-10 08:02:50,Do we need a covid pass for the game on Monday or are they just checking once October hits? @efc_fanservices,,Twitter for iPhone
@67Communist,,Revolutionary Communist. Student of Philosophy. Respecter of all humanity. Loves cats and all British wildlife. Is it Friday yet?,False,2021-09-10 08:02:44,"@DanielFooksArt The last time we fought fascism millions died. No deaths are acceptable, but if it's the  price of keeping a tolerant, open, 'democratic' society I'll take my chances without a Vaccine Passport: it's not comparable to being in the trenches. I'll wear my mask for while longer too.",,Twitter Web App
Jason Reveley,,SAFC🔴⚪🔴⚪. Rachel J ❤.,False,2021-09-10 08:02:43,"@talkRADIO @JuliaHB1 @MaidmentRos @UsforThemUK They're gonna do it so that as children grow, when they reach 18 they're already in the yearly booster, Covid passport trap. Can't have kids reach 18 and need 6 boosters as they wouldn't take them. All about policy and control.",,Twitter for Android
Darren,"Vancouver, British Columbia","🇨🇦
Be brave, she thought. Just this once.
-The Nightingale",False,2021-09-10 08:01:55,"Hmm interesting...
https://t.co/obqraVPHOk",,Twitter for Android
LIVERPOOL F.C 🌟🌟🌟🌟🌟🌟,LIVERPOOL - UK,"i support the mighty LFC, All so Keen Carp Angler,  Y.N.W.A - JFT96. 19x, 6x, 8x, 7x, 3x My Opinions Are My Own",False,2021-09-10 08:00:59,Any one who has been jabbed and has the NHS app must of known there was a vaccine passport coming 🤣 it's there on it travel and events for the last 9 months or so. Lol lol,,Twitter for Android
barbara davies,,"anti woke, SNP do not represent me. 🇬🇧",False,2021-09-10 08:00:56,"@stevom72 @Geohazell @cpatrick81 @STVNews Thankfully I’m exempt.. so no vaccine for me, no vaccine passport, and I still get to party without having to show anyone my medical history… 🤪🤪 folk like you can rage about that, all day long. 😌😌",,Twitter for iPhone
Sam 🙋🏻‍♂️ 🏴󠁧󠁢󠁳󠁣󠁴󠁿,"Glasgow, Scotland",it is what it is 🤌🏼,False,2021-09-10 08:00:37,Something very weird about this vaccine passport business 🤔,,Twitter for iPhone
