user_name,user_location,user_description,user_verified,date,text,hashtags,source
DEJAN ILIC,,"JAFO.... Just A F-ing Observer..
Small bunch of followers but all of them dissent!
I'll pick your brain just to see if you using it..😁",False,2021-09-03 09:56:33,@CP24 I fully support vaccine passport but I don't think implementing vaccine passport make sense right now... Not 'till kids under 12 get chance to vaccinate...,,Twitter Web App
Leegacy fan,"England, United Kingdom","Double Vaxxed, pro freedom and individual sovereignty, against the Covid Pass for domestic use.",False,2021-09-03 09:56:14,"@GaZthaGameR @PoliticsForAlI @FT It's for the good of everyone that we avoid this deadly, definitely deadly, plague by remaining indoors and telling trumped up civil service cunts wherever we go when we leave home, by checking in with a Covid Pass",,Twitter for Android
Jim Gardiner,Sunny Leith,"Born Edinburgh March 1957.  Grew up in Musselburgh.  Spent many years living in the great city of Liverpool, home of the Mighty Redmen.",False,2021-09-03 09:56:14,"@AlbaGman @Greent1875 @jordonforster23 I have an ""exuberance"" passport - trumps a Covid passport any day of the week 😇And the Scottish Nutters Party can shove their passports where the sun don't shine.",,Twitter Web App
The Star Vancouver,"Vancouver, British Columbia","Local stories covered by the journalists who live here — plus the best investigations, opinion, national and international news.",True,2021-09-03 09:56:08,Today’s coronavirus news: Doctors and nurses are frustrated with anti-vaccination protesters outside hospitals; Manitoba launches vaccine passport system https://t.co/1l7CW4hpax,,Hootsuite Inc.
The Event 🧨,"Scotland, no more ","Live your own life, not someone else’s. Our ancestors built a great country, let’s not give it away to those who will destroy it. Follow for follow",False,2021-09-03 09:55:54,@LozzaFox If you have one jab in Scotland and the second jab in England. You can’t get a vaccine passport,,Twitter for iPhone
Aïcha Belkadi,London,"PhD- Teacher/Researcher in Linguistics, Berber & language in N Africa @SOAS. (Re)tweets on lang, cultures, society.
🇫🇷/ 🇩🇿 
https://t.co/cqFCBpBQRQ",False,2021-09-03 09:55:46,"@danialmp101985 You get results in print, by email and by sms (one pharmacy asks me for a French number but another one was happy with my UK number). I downloaded the TousAntiCovid app on my phone &amp; found it convenient to store test results.. and show my health pass in venues.",,Twitter Web App
Craig Buckley,"Glasgow, Scotland",Artist designer and dreamer,False,2021-09-03 09:55:23,"@NicolaSturgeon I have a query? According to the message on the COVID number to get the ‘vaccine passport’, ONLY if you can provide the EXACT date of either of your vaccination dates can they then provide your status details.
What happens when you don’t have the details to hand?",,Twitter for iPhone
CityNews Toronto,"Toronto, Ontario","680 NEWS & CityNews are coming together this fall, find out more at https://t.co/8ZjmIkStkw",True,2021-09-03 09:55:01,The poll was conducted before Ontario announced a vaccine certificate system https://t.co/SWjJ0kvG93,,Salesforce - Social Studio
Yorianne - also on Gab,,"“Men, it has been well said, think in herds; it will be seen that they go mad in herds, while they only recover their senses slowly, one by one.” Charles MacKay",False,2021-09-03 09:54:47,"Goed lezen:

Is it legally and morally acceptable to constrict the rights and economic access of people in order to force them to submit to an experimental “vaccine”, or any other medical procedure for that matter?
https://t.co/0iKpOrwHky",,Twitter Web App
Then24,,"Get the latest in Politics, Local, Crime,  entertainment news, celebrity gossip, movies, TV shows, videos, photos and more on #Then24.",False,2021-09-03 09:54:02,Georgian Prime Minister Receives Covid Passport https://t.co/CVp7W1gi8h,,WordPress.com
Lori Lush,Pictou County NS,I have many opinions on many things - and they're all mine! And occasionally I may rant and I may roar like the true Newfoundlander that I am!,False,2021-09-03 09:53:52,@JohnRiche @ddouglasnl Thank you!!  I keep talking about immunization records and how we all had a book. This whole ‘anti’ movement seems like gaslighting?! Like - we’ve always had a vaccine passport you idiots!?,,Twitter for iPhone
Oswold,,,False,2021-09-03 09:53:18,@DonNantwich Don’t forget your vaccine passport,,Twitter for iPhone
680 NEWS Toronto,Toronto,"680 NEWS and CityNews are coming together and joining forces this fall. 

Find out more at https://t.co/Eo4IMhuXLw",True,2021-09-03 09:52:38,"The new online poll found 56% of Canadian respondents “strongly support” provincial vaccine passports for non-essential businesses.
https://t.co/GKoUa5s3FJ",,Twitter Web App
Neoki,Nature ,"🌊 True Love Never Forces - True Love Shares All Knowledge 🌊        Linguist
  
distanced views                   willingly misunderstood            愛自然 愛自由 🕊",False,2021-09-03 09:51:42,"@srfnews What's the difference between vaccine passport protesters and the so called experts, government, media and bigpharma? 
Protesters are civilians who aren't getting paid for what they do but the ones that implement those inhuman measures do by the very people who protest. #taxes",,Twitter for Android
Ficdep,,,False,2021-09-03 09:50:52,"@JohnMasonMSP John, there are also thousands of immunosuppressed people for whom the vaccine has not worked. They will need boosters. Double vaccinated though so will be eligible for vaccine passport.",,Twitter for iPhone
aimee🌈,,ceo of hating shine a light. quite zesty. she/her,False,2021-09-03 09:50:38,"@amiegxo varies by venue, brighton centre says everyone needs to have a covid pass which you can get on the regular nhs app! but it’s also a good idea to do a lateral flow beforehand anyway imo x",,Twitter for iPhone
☠️Palpatine☠️,Canada,10% off Fabrics https://t.co/OigWq6Cm7T,False,2021-09-03 09:48:58,@CTVNews make it sound like people are so excited for a vaccine passport; nobody wants that trash; the Nuremburg trials need to be repeated.,,Twitter Web App
Maria Thun,,Master of Science in Environmental Engineering. Statistically defendable empirical data over public opinion. Human tinkering at the genetic level is playing God,False,2021-09-03 09:47:12,"BC is still moving forward with a vaccine passport even when the number of people in the hospital is now over 30% vaccinated and that percentage is increasing week after week … doesn’t seem like the policy is supported by the data. Further, cases have increased exponentially. https://t.co/OlVvQMABJ8",,Twitter for iPhone
David Lockie,"Ontario, Canada","Living the married life with Rob, a Dad to Owen, into music, drum corps, pets, winterguard, politics, gardening and travel (he/him/his).🌈☮️🇨🇦",False,2021-09-03 09:47:07,@celliottability Can you imagine where we would be if your government had acted on the vaccine passport a month ago.  Ontario Government inaction all summer.  Let’s hope the passport will be ready on September 22! #onpoli,,Twitter for iPad
Cato,The world,"Classics, Stoic, Discipline is freedom",False,2021-09-03 09:46:07,@Mick_scroll You will have to swipe your vaccine passport .... Yes unvaccinated spread it but don’t get very sick.... the unvaccinated are sitting ducks unfortunately,,Twitter for iPhone
David Icke's Sock Account,Second Drawer Down,,False,2021-09-03 09:45:41,@Ashylarry09 @6677baggiesandy @JeremyVineOn5 @theJeremyVine I can't wait until the obese covid-pass enthusiasts aren't allowed to buy biscuits.,,Twitter for Android
Drummers' Ark,London NW10,"Vintage and Modern Drums, Cymbals, Percussion Instruments, Accessories & Spare Parts. Please email info@drummersark.com",False,2021-09-03 09:45:28,"'Where does this stop?' Sturgeon backlash over fears ""shambolic"" vaccine passport scheme https://t.co/KQzF7KGQgI",,Twitter Web App
Alan Hemingway 🎗,"Mouhet, France",Currently living in France with the family but still fan  of #hcafc and #AllamOut  #BackInAmber . Used to be an accountant but now help to run a Chambre D’Hote,False,2021-09-03 09:44:38,"@Life_Disrupted And France is testing around a million a day because without a Pass Sanitaire, you need a negative Covid test to go into a bar or restaurant",,Twitter for iPhone
ESL,,✌🏼❤️✨,False,2021-09-03 09:44:01,@Maveric_11 @annybeav You could always get a job at a restaurant - you need a vaccine passport to sit and eat but you don’t need one to serve the people sitting and eating. 👍🏻🤦🏻‍♀️,,Twitter Web App
President Elect Jay 😎 🇬🇧🇺🇲🇬🇧🇺🇲,,"A very happy Brexiteer, we are free at long last 🇬🇧 Bye Bye EU 🥳🥂 WTO please👍
Hate Jihadists & Socialism 🤬 MOT💙💛🤍
Will Follow back. Trump 2024❤",False,2021-09-03 09:41:59,"Of course they will.

""Emergency"" Coronavirus Legislation is the only way they can push their vaccine passport strategy, &amp; their power to inflict more lockdowns as &amp; when they see fit.

We are living under Communism as each day goes by.🤬 https://t.co/HA30tXCHxy",,Twitter for Android
Stephen McLeod Blythe,Glasgow,"Clicky Steve.
Lawyer + Music Man. 
Work @tumblr + @wordpressdotcom w/ @Automattic. 
Occasional academic @lawstrath. 
https://t.co/zclUkmTPS4.",False,2021-09-03 09:41:54,"A COVID passport only makes sense if you can easily get access to it. My username never worked with the online system, and I can't recover it online.",,Twitter Web App
No Pussy Footing Around,,I'd like to get to the point! I don't like to pussyfoot around.,False,2021-09-03 09:40:59,"@CP24 The vaccine passport is ridiculous; first of all the vaccine does nothing,but protect the person who gets the vaccine, it won't stop the virus from spreading. It just protects you in case you get it you don't get bad symptoms. Like a motorcycle helmet protects  person wearing it",,Twitter for Android
Walter M Stozin,,Farmer. Grandpa. Opinionated.,False,2021-09-03 09:40:50,"@CP24 Nope, this is false. As a vaccinated citizen and some would say immune deficient, I don’t agree with a vaccine passport.",,Twitter for iPad
themick,,,False,2021-09-03 09:40:01,"Kenney still has yet to face the media amid Alberta's COVID-19 surge, as NDP proposes vaccine passport https://t.co/ICiUb2BL1V So what! He is not accountable to media. The people of Alberta elected him not the media. Negative reports only are of no help in pandemic.",,Twitter for iPad
MC,"England, United Kingdom","Love GB, after working many years abroad. ‘Unfortunately, I was an only twin’. long suffering supporter of Bath Rugby. Always need a haircut..",False,2021-09-03 09:38:51,"Just played tennis with a mate.
Asked him to check his covid pass expiration date. 15th October… think he woke up.",,Twitter for iPhone
Sheffield end the lockdown,,The real Lord Brexit. Please join the group if you are from Sheffield for city centre protests.,False,2021-09-03 09:38:36,"If 10 people are willing to direct message me and join me in a #Sheffield city hall anti vaccine passport or roundabout protest this weekend I am up for it, otherwise I will start to find other things to do. Don't blame me when you can't access facilities  #sheffieldissuper",['Sheffield'],Twitter Web App
Jill Sandwich ̿̿ ̿̿ ̿̿ ̿̿ ̿'̿'\̵͇̿̿\🏳️,Bogan,"Australia isn't a country anymore. It's a privately owned company beholden to themselves and no one else.

@mikoazuka does good art
無縁仏 . τ σ",False,2021-09-03 09:38:27,Nice. Covid passport to be revoked for anyone in israel who doesn't get the third shot.,,Twitter Web App
Indonesia & Essendon tragic fan !,Melbourne,"I love Bali, I am Victoria's Bali Peace Park Association's Ambassador, I confront Terrorism & those who did the evil in Bali Oct 12th, 2002",False,2021-09-03 09:37:42,"@CraigKellyMP @Raf_Epstein was a disgrace cutting off a homeless man. This is the sam @Raf_Epstein hoping for vaccine passports, how does an indigenous person, physically challenged person produce a vaccine passport when they don't have a smart phone ?",,Twitter for Android
Blonco 💙,,Be nice 👍,False,2021-09-03 09:35:10,"@NathanaelYoung @chazball64 @PaddyBriggs I'm not advicating one or another. Some can't have the jab, what about them?
Vaccine passport's take away people's choice, we are in a supposedly free country are we not?
I wonder, are NZ, Australia, Vietnam etc introducing vaccine passports?",,Twitter for Android
Jamila Al Adwani 💙,,,False,2021-09-03 09:35:10,She is a #Covidiot so I am thrilled that she won't be entering venues that require a vaccine passport https://t.co/UgULf7wufu,['Covidiot'],Twitter Web App
Lottie Nightingale,"Hackney, London","Former data analyst, now a conspiracy analyst.
Lockdowns and restrictions damage lives and livelyhoods.
#Together we are powerful 
https://t.co/rmxbg3Q4vd",False,2021-09-03 09:35:00,"They're going to need a bigger vaccine passport 🤔
Israeli government officials said that COVID-19 vaccine passports will expire six months after the second Pfizer dose, meaning that people will need to receive booster shots to keep their passes valid.
https://t.co/w2nIQpJGi8",,Twitter for Android
Victoria Canning,Bristol; Lpool; NI; Copenhagen,"Borders, Harm, Feminism. Camper. Senior Lecturer in Criminology;  Coordinator @european_group; Trustee @StatewatchEU; Assoc Director @BorderCrim. Opinions own.",False,2021-09-03 09:34:38,"@Alison_Inman @DavidRGoyes Well it's all happening in Scandinavia this week! He should be ok with a covid passport thing, but it didn't stop my nerves at the checkpoint here in CPH 🥴 the bureaucracy was wild!",,Twitter Web App
hotrain,,,False,2021-09-03 09:34:34,@KStaff1878 @LiamThorpECHO What evidence do you have that a vaccine passport make any difference? Which venues should it apply to?,,Twitter for iPhone
megan 🦦,Randalstown / Glasgow ,did you get the sensation today? / 21 / strathclyde uni / libra / 🇮🇪🇪🇺🇵🇸,False,2021-09-03 09:33:45,why is it so hard for ni to have a covid passport system when literally every other part of the UK seems to have done it with no bother?,,Twitter for iPhone
Nicola Clark,England UK ,"100% Boro Gold Card Holder n supporter. Support ❤ Eddie & Alisha Edwards n Justin Sysum No.1 supporter n #Friend in the UK (USA n UK, Wrestlers)🐺🐺",False,2021-09-03 09:31:45,"@RevProUK When will I get to hear about the vaccine passport, for Nov 6th, as I've had both vaccines. So I can book the travel #AskRevPro",['AskRevPro'],Twitter for Android
Ged Killen,"Rutherglen, Scotland","Former Labour & Co-operative MP, current husband, dog dad and newbie runner. The answer is usually somewhere in the middle.",True,2021-09-03 09:30:43,"Managed to download my vaccine passport fairly easily, but PDF is not a great format for usability. Hopefully an in-app version is on the way.",,Twitter for Android
Mr. E,Alberta Canada,A long time Gardener since I was five years old. My Mom taught me the value of growing your own food and being an independent thinker.,False,2021-09-03 09:30:20,"We’re the party proposing the same thing the Nazi’s did for Jews. We are so progressive and awesome!  Make sure you wear your yellow star…,.. I mean vaccine passport. https://t.co/QGRyBNwMQj",,Twitter Web App
AnTeallach,"Musselburgh, Scotland","Determined to see Indy Scotland. Love Scottish beaches, our braw hills, wildlife, cats & dugs, especially the Wee Ginger variety. Retweets are not endorsements",False,2021-09-03 09:29:38,Here's how to get your vaccine passport- online or paper version https://t.co/xsmwFZq38n,,Twitter for Android
adne,,,False,2021-09-03 09:29:33,"@joyasaurusAZ @azcentral @goodyk I fully agree. He was legit offered the vaccine before some elders could get it, so I’d say that him waiting is not only morally passable, but morally good. Personally, I didn’t take the vaccine because I’m opposed to the concept of the vaccine pass",,Twitter Web App
AmandaCaresAlot,"Toronto, Ontario",,False,2021-09-03 09:28:47,"@MatthewPeloza @NeedlesOnNews There will be so many places with the vaccine passport that are promoting that their staff is vaccinated…..they will never be able to keep up with it.
The vaccinated people in society out number the unvaccinated.
They are losing the plot.",,Twitter for iPad
justicesauvage,,,False,2021-09-03 09:28:19,"@Fr3nchF1sh @Raslebo75750522 @franceinfo Bof lol.
https://t.co/5zvg4ItcQP",,Twitter for iPhone
Phil Creed,,"Brexiter, love Europe hate the eu",False,2021-09-03 09:27:34,@pitt_derek @EssexPR Why do they not need the vaccine passport in the house off commons if they all have had the vaccine.. if you believe the news Boris has already had 3 jabs,,Twitter for Android
Dj Benaez,"Connecticut, USA",Program Director of https://t.co/OUAS3rT1XZ taking the world to the street llevando el mundo a la calle multi genre radio station,False,2021-09-03 09:26:31,https://t.co/wxTx2LvVaK  so you thought you was good after two 🤔,,Twitter for iPhone
E JONES,North Wales,,False,2021-09-03 09:24:41,@suzseddon @Njpchelt Could someone please explain the fucking point of these Vaccine Passport crap?,,Twitter Web App
Star Politics,Toronto,Politics coverage from @TorontoStar. Learn more about the leaders who impact you with our new Politics newsletter: https://t.co/wMw0aobbwG,False,2021-09-03 09:24:07,Poll: majority of Canadians favour vaccine passport for non-essential places https://t.co/L6tiDFbQH7,,dlvr.it
DougCheesecake #PPC,,"Freedom loving Canadian. Unvaxxed & Unmasked. Political correctness need not apply. If you wear a mask in your profile pic, ask yourself ""Why?""",False,2021-09-03 09:23:36,"Why would the vaccinated need to be protected? Lmfao. 

So...You're saying the vaccine doesn't work?

Why get the vaccine then?
If the vaccine doesn't work, why the vaccine passport?

$cience. https://t.co/MvxJbUOU3s",,Twitter Web App
Bashar Jarrar,United States,"Media and Political Analyst, Radio and TV News and Current Affairs Commentator, and Op-Ed Writer.",False,2021-09-03 09:22:46,#COVID-19 Vaccine Passport Expires 6 Months After 2nd Dose as Booster Shots Mandated: Israeli Officials https://t.co/egJKXTy2xq,['COVID'],Twitter for iPhone
TrashPandaUK (Glasgow),"Glasgow, Scotland",Proud Weegie | Love a Wee Walk | IG/FB @TrashPandaUK TikTok @Trash_PandaUK 👍,False,2021-09-03 09:22:40,"@RossMcArthur7 @Glasgow_Watch NHS Inform website (type ‘vaccine passport scotland’ in Google), use your unique username on your vaccine invite letter to register, then click ‘download’.",,Twitter for iPhone
James,"Doncaster, UK",,False,2021-09-03 09:21:49,"£27 for the ticket, telling you to be in the stadium BY 6:30pm (75mins before KO), essentially a COVID passport required, mask wearing in the concourse and a 345 mile round trip on a Tuesday night in League 1 - don’t know how they have the audacity https://t.co/Ejogab1VuG",,Twitter for iPhone
abc27 News,"Harrisburg, PA","Central Pennsylvania's leader in local news, sports and information.",True,2021-09-03 09:20:02,"What is a COVID-19 vaccine passport? What they look like and why you might want one depend on where you live, but more private venues, workplaces and governments are requiring proof of vaccination in public settings
https://t.co/nUlQuz8AtF",,SocialFlow
Swan Botherer,,This a parody account. I do nit have a nice house. You will nit look forward to taking it off me. Threats of hard men welcomed with open trousers. Pete/Pete,False,2021-09-03 09:19:51,@LozzaFox Showing a vaccine passport to enter a nightclub significantly reduces the risk of bumping into @LozzaFox. Worth it.,,Twitter for Android
🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇪🇺,God's Country,"Fitba, travel to the fitba, speaking aboot the fitba ...... oh and my family - yip, think that about covers it!",False,2021-09-03 09:19:48,"@jordonforster23 Nothing new and no outrage when announced by England and the principle is used throughout Europe

It's a choice, if you want to both do things and keep lockdown/restrictions to a minimum 🤷🏻‍♂️

https://t.co/IWVXfjPP9P",,Twitter for Android
trackntrace,,world beating app to trackntrace the trackntrace app in England on twitter and News API,False,2021-09-03 09:19:28,"UK will see 'significant surge' in cases as schools return, Neil Ferguson warns - https://t.co/3OvCNVzVVX - null :: Source: https://t.co/RTp3UIBSuu",,trackntracer
Peter Tobias,"Minnesota, USA","Physicist.
Interested in science and politics.",False,2021-09-03 09:19:22,"@henryjwallis I want to limit refugees and support a vaccine passport. All should be treated with dignity, but different behavior (migration, vaccination) justifies different responses.",,Twitter Web App
Tru ℒee,Forchetta Majella,"Western Patriot 
Pronouns: W/T/F",False,2021-09-03 09:19:10,"B.C. vaccine passport risks discriminating against vulnerable groups, advocates say https://t.co/dEuoSm4jXl",,Twitter Web App
Jamie,"Bali, Indonesia",,False,2021-09-03 09:18:34,@thecurwood You’re gonna need a vaccine passport to go the football soon?,,Twitter for iPhone
Singing Grocer,,"Grocer, Lay Clerk, Counter Tenor, Real Ale, Good Wine. LFC. Colin 🐛 All views & opinions are my own and not those of my Employers",False,2021-09-03 09:18:24,@Anothertiredmum @jimmy_viz @JamesMelville It however does not correlate to a (useless) vaccine passport,,Twitter for iPhone
Michael Coates,,"Amateur coffee roaster. Lover of all things smoked.  Maker & Tinkerer of Arduino/ESP. Restauranter. IT Executive.
Take with a grain of salt, or season to taste",False,2021-09-03 09:17:02,"@BDSMZ6164 @pennylane18june @PRGuy17 You've misread what I said. Checking ID is fine. Checking a unified ""vaccine passport"" I'm also good with, but will lead to arguments from those not wanting to vaccinate. But venues can't police exemptions. Needs to be a consistent approach to those exempt for medical grounds",,Twitter for Android
Report on Business,Canada,The latest headlines from The Globe and Mail's Report on Business. Share info anonymously with us through SecureDrop: https://t.co/wqZUZhWagJ,True,2021-09-03 09:15:08,Quebec businesses navigating rollout of new vaccine passport https://t.co/P4oR0vCHcl,,dlvr.it
donald tosh,,,False,2021-09-03 09:14:39,@SuzJamieson The vaccine passport was a diversion by Nippy,,Twitter Web App
mgyahoo,,,False,2021-09-03 09:13:05,"16+ #EuropeanUnion countries require Covid passport (AND ""green pass"" in some)
 to access public spaces 

Geo QRcodes still seem ""not verifiable"" esp by green pass apps; what use if enter country, but not cafe, transport,etc ??
@E_Tikaradze @NCDCgov 

https://t.co/GxRCZ4ResP https://t.co/ryTghq6NkX",['EuropeanUnion'],Twitter Web App
The Nationals of South Africa - NSA,South Africa,"We are a socially conservative political party in South Africa, standing for free speech, traditional & family values, national sovereignty.",False,2021-09-03 09:12:33,"China is urging the WHO to let it run the global vaccine passport system.

This is just another reason why we proposed to end our participation in the WHO.

If @CyrilRamaphosa allows that to happen, we may as well just change our name to the South Africa of China.",,Twitter for Android
Susan Dawson,"nr. Penzance, Cornwall, UK",,False,2021-09-03 09:11:05,"@moonrakerkih @Jennyflower Everyone is equally capable of spreading and catching Covid, vaccinated or not.The unvaccinated are supposedly more at risk.  Where is the “selfishness” in that?Surely it is merely a freedom of choice?We don’t want an apartheid system to occur with the discriminatory vaccine pass",,Twitter for iPad
Helen Trinca,"Sydney, Australia","Writer/ editor at The Australian; Associate editor, Editor, The Deal Author of Madeleine: A life of Madeleine St John (Text) trincah@theaustralian.com.au",True,2021-09-03 09:10:57,Wonder if we will avoid the vaccine Passport if we get enough vaccinations @australian https://t.co/zjgtZNAqiu,,Twitter for iPad
jaimie ⫩❤️🐝⫩❤️🐝⫩❤️🐝,"Manchester, England",Massive Take That fan! Gary Barlow Solo 2018 ❤️🎤🎉🙌🏻Gary followed 07/04/17,False,2021-09-03 09:10:33,Just wondering if anyone has heard if you’ll need a vaccine passport for @GaryBarlow concert later this year? I’ve emailed about it but no response? #NoVaccinePassportsAnywhere,,Twitter for iPhone
ഉപ്പ്മാങ്ങപ്പ്രിയൻ saltmangolover,നിന്റെ വീട്ടില്,"മനുഷ്യൻ, മലയാളി, സംഘി-വിരുദ്ധൻ.
parody | fan account 
@saltmangolover@mstdn.social

@saltmangolover@mastodon.social",False,2021-09-03 09:10:12,"@thehermitcoffee They dont ask rtpcr for fully vaccinated people. You have to fill a declaration at the airport.
Fill up Covid pass and call disha helpline before travel",,Twitter for Android
Doug Little 🌹✊ 🍊 🇨🇦,"Toronto, and Vancouver Canada","blogger (see below)

RETIRED OSSTF staff, FORMER NOW Mag writer, history teacher York U prof, trustee.",False,2021-09-03 09:09:48,"Poll: majority of Canadians favour vaccine passport for non-essential places

https://t.co/5MbASFJQPE",,Twitter for Android
The Magic Christian,,,False,2021-09-03 09:09:02,"@NicolaSturgeon Dear Nicola, please could you exempt @RamoneTamine from a vaccine passport for now as I’ve just bought a large @Toblerone bar put in the fridge and plan to do some outrageously naughty things to him, thanks in advance petal",,Twitter for iPhone
The Watch-Collector Leeds,"Leeds, Yorkshire, Manchester, ","The Watch-Collector is a private collector of Geniune, Rolex, Cartier, Breitling, Omega, Panerai, TagHeuer watches offering best instant cash prices up north.",False,2021-09-03 09:08:23,"@IOHK_Charles Charles totally gets it about the vaccine passport, show your vaccinated they got bigger plans, the NHS passport app as added in privacy, special category on update, bio metrics, criminal record, criminal intent, social circles, health records mental state!",,Twitter for Android
Sy Milne,"Edinburgh, Scotland","Edinburgh, Supporter of Scottish Independence, brave enough, had hope & foresight for a better Scotland and I stand by that premis totally! I'm a detransitioner",False,2021-09-03 09:07:38,@msm_monitor @ChildOfAlba I downloaded my 'vaccine passport' this morning from the NHS covid website thingy just encase I end up needing it in one of the establishments that I go to in the future. I had no problem accessing it nor downloading it to my device amd then emailing it to myself for fast access,,Twitter for Android
Sam Balaam,,,False,2021-09-03 09:07:12,@michellemoo72 @BMWPGA Either a Negative PCR test or rapid lateral flow test within the past 48 hours or a positive PCR test within the past 6 months - https://t.co/fdtMkftoSb,,Twitter Web App
Songpinganq,,Explore,False,2021-09-03 09:05:54,"@KimHaz7 @TaraDomOs This is my almost two years of Chinese qr code vaccine passport life report
https://t.co/UddzEXWh0F",,Twitter for Android
ꓖ2 Ⲕⲟⳙ | 🗣️ MAGA! 🇺🇲,Cursed island,"Primero que todo buenos días

My pronouns are WAKE/UP

Cool, cool, cool, cool, cool. No doubt, no doubt, no doubt.",False,2021-09-03 09:05:30,"@Daniel85401173 @PapiTrumpo As far I know, Israel it's one of the most vaccinated country and also one of the first countrys who started to roll out the vaccines and the covid pass which u need to enter to places.",,TweetDeck
Toronto Star,"1 Yonge St., Toronto, Canada","Get the latest news, alerts, sports, photos and more from Canada's largest daily newspaper.  1-800-279-0181 Instagram: (@)thetorontostar",True,2021-09-03 09:05:04,"Ontario will soon join Quebec and B.C. in introducing a vaccine certificate that will allow only vaccinated people into certain non-essential businesses.

Here are some things to keep in mind before the passport comes into effect. https://t.co/8W1ynYOn5z",,Hootsuite Inc.
Billy Bob Thornton,,I’m a vulnerable old codger who doesn’t give a sh1t about PC.,False,2021-09-03 09:04:28,Scottish Opposition and Business Leaders Criticise Sturgeon’s Vaccine Passport Plans https://t.co/5PS5FKPSPn via @LD_Sceptics.                                        She has become a dictator.,,Twitter for iPad
BrentLFC,"Johannesburg, South Africa",LFC. Sports. Opinions. Stuff.,False,2021-09-03 09:04:10,"@TaraDomOs Bizarre. I remember the time I went to Zanzibar but wouldn't have been allowed unless I had A VACCINE PASSPORT FOR YELLOW FEVER.

And oddly enough, that never escalated to further vaccine requirements either 🤷🏻‍♂️",,Twitter for Android
Songpinganq,,Explore,False,2021-09-03 09:03:53,"@RobbieProuse @nicolawitch This is my almost two years of Chinese qr code vaccine passport life report
https://t.co/UddzEXWh0F",,Twitter for Android
Aj,Dublin,"Founder @CelticThrowdown - Irelands premier e-sports event.
Creator of As1 brand.
TO | Husband | Guitarist

Profile 📸: @Vexanie",False,2021-09-03 09:03:47,"Travel advisory: Get to airport 3 hours before departure, bring all your documentation and covid passport for verification. 

Reality: 45 seconds getting thru security, not a single document checked and 2.9 hrs to wait for flight. 

Kudos lads. Very Irish!",,Twitter for Android
A lad insane,"Leicester, England",,False,2021-09-03 09:03:47,"@Carlz990 @PedroSu19680421 @ire1972 @Jennyflower Yes agree with you. My point is that double vaccinated with a Covid passport can still contract Covid and pass it on, but the vaccine passport will infer that people are ‘safe’ when they are not. So you could go to an event where everybody has a Covid passport + still catch Covid",,Twitter for iPad
frank hepburn,,"people transporter,loved the sixties,  but over both of them now,2 kids,5 grandchildren and 2 greatgrandchildren love them all",False,2021-09-03 09:02:55,"@Jennyflower Good keep out of them and they will get their business from vast majority of vaccinated people who will know it will make that business a safer place to visit.
P.S. the general idea of a vaccine passport is to keep you out of these premises.",,Twitter for Android
Lord Brexit,Sheffield tier 0,Please join the Sheffield Telegram group Pinstone St bus shelters 12pm every saturday.  Only join if you are going to come on a Saturday https://t.co/unNHMjqzOJ,False,2021-09-03 09:01:01,"If 10 people are willing to direct message me and join me in a #Sheffield city hall  anti vaccine passport or roundabout protest this weekend I am up for it, otherwise I will start to find other things to do. Don't blame me when you can't access facilities  #sheffieldissuper",['Sheffield'],Twitter Web App
brian mckinlay,,,False,2021-09-03 09:00:08,@JimWhite Vaccine passport/ social credit scoring systems that are on their way will ensure every person that goes to a stadium is accountable. Alternate solution is to locate the seats and jail the person that paid for tickets. Bet that would weed it out in weeks.,,Twitter for Android
Dale Nicholson,lost,"I miss the town that I love but I've been having an affair, with LUFC if you should care. OCYD. I was made for this place and I was made for LEEDS💛💙",False,2021-09-03 08:59:57,"@stevehiggins83 @DuctileDoubloon @mightywhite83 @El_Loco_Jo People don't seem to realise that digital ID isn't really a vaccine passport. 

Covid is just the excuse they needed to make digital ID mandatory 

Unfortunately most people are so stupid they're gonna go along with it.😪🤬",,Twitter for Android
Angie Moon 🌙,The 60s,"Vegan, Left Libertarian, Ex Jew, Atheist since 2004, Classic Rock Simp, Eyeshadow Enthusiast, Vintage clothing collector. 🇻🇪",False,2021-09-03 08:58:33,"How much of a sucker are you to pay for a fake vaccine passport that gives you no protection from COVID and you can legit get a vaccine and therefore vaccine card for free? It's not like vaccines aren't available there

Tucker is playing you guys and laughing his way to the bank. https://t.co/JVUIwsab3x",,Twitter Web App
AmandaCaresAlot,"Toronto, Ontario",,False,2021-09-03 08:58:02,"@lemi_fg Most people I know are vaccinated, most clients are vaccinated and the vaccine passport is coming. The fact that they announced it….will help encourage more to do the right thing and become vaccinated.
Our percentage should reach over 85% then. 
Children under 12 amount to 10%?",,Twitter for iPad
Richard,"Edinburgh, Scotland","Lover of good music and avid footy fan, bit of a foody too. All views are mine except for RT's!",False,2021-09-03 08:57:08,"Vaccine Passport downloaded, took about a minute.",,Twitter Web App
No Pussy Footing Around,,I'd like to get to the point! I don't like to pussyfoot around.,False,2021-09-03 08:56:52,"@CTVToronto Will they make up their f****** minds! First get the f****** vaccine passport and everything will be fine. Now they've got everybody with the vaccine, it's oh no, now you can't go near anybody.🙄",,Twitter for Android
