,0
guy vaccine passport,0.5356846903452583
mean come pandemic,0.5353479224451807
pandemic talk people,0.5353479224451807
come pandemic talk,0.5353479224451807
bizarre shameful mean,0.5353479224451807
talk people die,0.5353479224451807
people die day,0.5353479224451807
shameful mean come,0.5353479224451807
vaccine passport tbr,0.5350009362441556
prepare base covid,0.5350009362441556
base covid vaccine,0.5350009362441556
principle vaccine passport,0.533457261056247
hate vaccine passport,0.5329957198133264
vaccine passport ahead,0.5328870519870038
nhs application nhs,0.5328870519870038
use nhs application,0.5328870519870038
passport ahead event,0.5328870519870038
application nhs covid,0.5328870519870038
agree think vaccine,0.5328870519870038
choice vaccine passport,0.5324874138515243
style social credit,0.5317007822583494
strength vaccine vaccine,0.5303457349133338
health pass ago,0.5303457349133338
ago easy peasy,0.5303457349133338
run strength vaccine,0.5303457349133338
pass ago easy,0.5303457349133338
covid run strength,0.5303457349133338
vaccine passport prove,0.5295690149766024
ny think follow,0.5293729406061116
passport requirement alternative,0.5293729406061116
requirement alternative vaccine,0.5293729406061116
follow vaccine passport,0.5293729406061116
think follow vaccine,0.5293729406061116
alternative vaccine passport,0.5293729406061116
catch spread virus,0.5291724081777496
pass proof negative,0.5290945962660963
qr code covid,0.528560638920049
people right dare,0.5285000862699525
right dare vaccinepassport,0.5285000862699525
decide mandate vaccine,0.5283214604038292
tour bet wo,0.5283214604038292
wo ask vaccine,0.5283214604038292
think plebiscite decide,0.5283214604038292
plebiscite decide mandate,0.5283214604038292
passport vaccinepassport vaccination,0.5283214604038292
vaccine passport vaccinepassport,0.5283214604038292
vaccinepassport vaccination novaccinepassport,0.5283214604038292
bet wo ask,0.5283214604038292
business owner infuriate,0.5276570686613178
owner infuriate mayor,0.5276570686613178
report covid passport,0.5273140545989949
hi need covid,0.5264356181900165
passport want microchippe,0.5264356181900165
need little vaccine,0.5264356181900165
pass covid pass,0.5264356181900165
case vaccine mandatory,0.5260186451832329
passport let fine,0.5260186451832329
dog eat vaccine,0.5260186451832329
develop test vaccine,0.5260186451832329
aug case vaccine,0.5260186451832329
passport wait implement,0.5260186451832329
passport number future,0.5259271502780275
maybe use vaccine,0.5259271502780275
vaccine passport number,0.5259271502780275
ny mean vaccine,0.5257150724638644
passport law effect,0.5257150724638644
ny deny service,0.5257150724638644
vaccinate ny mean,0.5257150724638644
paper good luck,0.5246790387020343
hope order travel,0.5245467563895493
passport right hope,0.5245467563895493
right hope order,0.5245467563895493
reveal fundamental view,0.5245100283764583
personal datum use,0.5245100283764583
passport debate reveal,0.5245100283764583
datum use role,0.5245100283764583
use role reproduce,0.5245100283764583
vaccine passport debate,0.5245100283764583
society want live,0.5245100283764583
kind society want,0.5245100283764583
debate reveal fundamental,0.5245100283764583
reproduce inequality kind,0.5245100283764583
role reproduce inequality,0.5245100283764583
inequality kind society,0.5245100283764583
fundamental view personal,0.5245100283764583
view personal datum,0.5245100283764583
racist create vaccine,0.5240311599181479
voter racist create,0.5240311599181479
vaccine passport mainstream,0.5230091948749582
passport mainstream medium,0.5230091948749582
majority people vaccine,0.5230091948749582
flaw vaccine covid,0.5223680674732734
covid passport covid,0.5223680674732734
passport protest resist,0.5212764852091427
passport gym free,0.5212764852091427
montreal vaccine passport,0.5212764852091427
gym free membership,0.5212764852091427
speech montreal vaccine,0.5212764852091427
covid passport gym,0.5212764852091427
venue accept vaccine,0.5211599370267426
hear check covid,0.5211599370267426
accept vaccine card,0.5211599370267426
ve hear check,0.5211599370267426
vaccine passport year,0.5202328434846074
enter retail outlet,0.5199938461202878
coronavirus case new,0.5199938461202878
ease marginally despite,0.5199938461202878
consumer confidence ease,0.5199938461202878
marginally despite surge,0.5199938461202878
rule require health,0.5199938461202878
retail outlet survey,0.5199938461202878
case new rule,0.5199938461202878
surge coronavirus case,0.5199938461202878
despite surge coronavirus,0.5199938461202878
pass enter retail,0.5199938461202878
confidence ease marginally,0.5199938461202878
new rule require,0.5199938461202878
health pass video,0.5198570181519515
passport rule parliament,0.5192952027621672
passport policy technology,0.5192952027621672
technology conference asia,0.5192952027621672
passport america pussy,0.5192952027621672
policy technology conference,0.5192952027621672
social life basically,0.5192952027621672
passport allow social,0.5192952027621672
passport allow self,0.5192952027621672
vaccine passport america,0.5192952027621672
rule parliament house,0.5192952027621672
self declare exemption,0.5192952027621672
literally protest vaccine,0.5192952027621672
allow social life,0.5192952027621672
allow self declare,0.5192952027621672
ganna vaccine passport,0.5192952027621672
come need test,0.5179749606373063
vaccinate covid recover,0.5179749606373063
covid recover covid,0.5179749606373063
test immunity use,0.5179749606373063
vaccine valid come,0.5179749606373063
need test immunity,0.5179749606373063
covid pass phone,0.5179749606373063
valid come need,0.5179749606373063
natural mucosal immunity,0.5179435839111405
thank natural mucosal,0.5179435839111405
infect thank natural,0.5179435839111405
previously infect thank,0.5179435839111405
immunity likely risk,0.5179435839111405
mucosal immunity likely,0.5179435839111405
need national vaccine,0.5176089081651178
passport quebec answer,0.5176089081651178
ass vaccinate covid,0.516986838008859
dose person eligible,0.516986838008859
laugh ass vaccinate,0.516986838008859
covid pass need,0.516986838008859
person eligible vaccine,0.516986838008859
single dose person,0.516986838008859
covid pass vaccination,0.5164611048629775
covid pass test,0.5159851561450444
international travel use,0.5157484142299057
vaccine passport different,0.5153748430793204
negative covid test,0.5143421050586583
vaccinate hear covid,0.5142292512352203
hear covid test,0.5142292512352203
apply legault essential,0.5142292512352203
passport know need,0.5142292512352203
educate vaccine passport,0.5142292512352203
legault essential school,0.5142292512352203
covid test vaccine,0.5142292512352203
passport apply legault,0.5142292512352203
know need match,0.5142292512352203
covid passport pcr,0.51418968241047
passport pcr test,0.51418968241047
year old vaccinate,0.5134446018146623
vaccine passport certificate,0.5110646844583917
vaccine passport discriminatory,0.5108170982821335
come italy happen,0.5108170982821335
vaccine passport shove,0.5108170982821335
hope ces use,0.5108170982821335
choose vaccinate wo,0.5108170982821335
choice hope ces,0.5108170982821335
good luck tell,0.5108170982821335
easily photoshoppe download,0.5108170982821335
like denial normal,0.5108170982821335
vaccine passport glad,0.5108170982821335
entrance want covid,0.5108170982821335
passport easily photoshoppe,0.5108170982821335
ces use health,0.5108170982821335
tell burn vaccine,0.5108170982821335
covid pass ticket,0.5108170982821335
mention covid pass,0.5108170982821335
pass check personally,0.5108170982821335
form human physical,0.5108170982821335
luck tell burn,0.5108170982821335
pass like denial,0.5108170982821335
pass like graphic,0.5108170982821335
vaccinate wo vaccine,0.5108170982821335
passport shot assume,0.5108170982821335
passport shove fat,0.5108170982821335
toss vaccine passport,0.5108170982821335
denial normal waste,0.5108170982821335
shove fat ass,0.5108170982821335
spur covid pass,0.5108170982821335
human physical tattoo,0.5108170982821335
wow announce vaccine,0.5108170982821335
passport form human,0.5108170982821335
hear spur covid,0.5108170982821335
pass ticket ticket,0.5108170982821335
vaccine passport exactly,0.5108170982821335
nd mention covid,0.5108170982821335
leadership vaccine passport,0.5108170982821335
italy happen vaccine,0.5108170982821335
shot assume prove,0.5108170982821335
passport glad negative,0.5108170982821335
island tell anti,0.510559464487151
world mandate staff,0.510559464487151
scary company world,0.510559464487151
director adventure island,0.510559464487151
passport protest staff,0.510559464487151
covid vaccine scary,0.510559464487151
protest staff mandate,0.510559464487151
vaccine scary company,0.510559464487151
adventure island tell,0.510559464487151
company world mandate,0.510559464487151
tell anti vaccine,0.510559464487151
staff mandate covid,0.510559464487151
mandate staff stop,0.510559464487151
vaccine passport force,0.5099745240908446
point introduce enforce,0.5078304192449448
bully young people,0.5078304192449448
enforce merely means,0.5078304192449448
introduce enforce merely,0.5078304192449448
merely means bully,0.5078304192449448
means bully young,0.5078304192449448
people wear mask,0.5073361547773836
mucous membrane provide,0.5073361547773836
defense illness sense,0.5073361547773836
mask vaccine reduce,0.5073361547773836
vaccine reduce risk,0.5073361547773836
vaccinated people wear,0.5073361547773836
sense vaccinated people,0.5073361547773836
line defense illness,0.5073361547773836
membrane provide line,0.5073361547773836
reduce risk illness,0.5073361547773836
illness death write,0.5073361547773836
risk illness death,0.5073361547773836
illness sense vaccinated,0.5073361547773836
wear mask vaccine,0.5073361547773836
provide line defense,0.5073361547773836
vaccine passport crazy,0.5072215076941038
agenda clearly implement,0.5071780830962166
mask quarantine problem,0.5063640690627637
passport help stop,0.5063640690627637
intellectual urge fight,0.5063640690627637
pass vaccine right,0.5063640690627637
pass test mask,0.5063640690627637
passport freedom start,0.5063640690627637
passport free heart,0.5063640690627637
passport begin life,0.5063640690627637
vaccine passport begin,0.5063640690627637
passport rc write,0.5063640690627637
urge fight vaccine,0.5063640690627637
vaccine right win,0.5063640690627637
vaccine passport rc,0.5063640690627637
freedom start slippery,0.5063640690627637
test mask quarantine,0.5063640690627637
account covid pass,0.5063640690627637
limited walk require,0.5063640690627637
stop spread virus,0.5063640690627637
start slippery slope,0.5063640690627637
hopefully blow deblasio,0.5063640690627637
vaccine passport fantasy,0.5063640690627637
help stop spread,0.5063640690627637
heart know novaccinepassportanywhere,0.5063640690627637
blow deblasio vaccine,0.5063640690627637
rc write work,0.5063640690627637
french intellectual urge,0.5063640690627637
require need vaccine,0.5063640690627637
free heart know,0.5063640690627637
want carry vaccine,0.5063640690627637
walk require need,0.5063640690627637
vaccine passport great,0.503328803819266
passport stop eat,0.5026286941503381
beat vaccine passport,0.5026286941503381
vaccine people vaccine,0.5017496604569243
mask like need,0.5006862042863053
like need vaccine,0.5006862042863053
passport right bull,0.5006862042863053
free secure verified,0.5
pass mean trip,0.5
motley covid passport,0.5
hey fighting vaccine,0.5
forge covid passport,0.5
verifiable authenticate vaccine,0.5
footy game covid,0.5
verified vaccine passport,0.5
form covid pass,0.5
fighting vaccine passport,0.5
need electronic verifiable,0.5
pass sanitaire email,0.5
healthy passport counterbalance,0.5
health pass rule,0.5
guide hospitality vaccine,0.5
great question want,0.5
pass rule stop,0.5
game covid passport,0.5
ve covid long,0.5
fuck bullshit vaccine,0.5
likely mandatory covid,0.5
passport country ass,0.5
secure verified vaccine,0.5
refuse implement plan,0.5
charge refuse implement,0.5
replace covid passport,0.5
time th pass,0.5
bullshit vaccine passport,0.5
brother literally irresponsible,0.5
right stand feel,0.5
ticket unlike allow,0.5
booster likely mandatory,0.5
rule stop partying,0.5
book theatre ticket,0.5
sanitaire email time,0.5
scared people actually,0.5
bhadrolok lineup aadhar,0.5
think suck shit,0.5
passport disproportionately discriminate,0.5
simple vaccine passport,0.5
authenticate vaccine passport,0.5
ass jerk think,0.5
approach effort young,0.5
specific approach effort,0.5
stand feel correct,0.5
stay city line,0.5
suffice crazy control,0.5
theatre ticket unlike,0.5
sure stay city,0.5
actually curious vaccine,0.5
team covid passport,0.5
young people vaccinate,0.5
term resistance vaccine,0.5
city line vaccine,0.5
town lead charge,0.5
rat ass jerk,0.5
question want forge,0.5
passport dominion tell,0.5
passport healthy passport,0.5
passport international travel,0.5
embarrass team covid,0.5
email time th,0.5
electronic verifiable authenticate,0.5
effort young people,0.5
disproportionately discriminate black,0.5
passport protester unity,0.5
discriminate black right,0.5
unlike allow stay,0.5
passport right stand,0.5
passport suffice crazy,0.5
curious vaccine passport,0.5
passport watch game,0.5
want forge covid,0.5
pc hopefully fuck,0.5
people actually curious,0.5
covid passport wear,0.5
covid passport watch,0.5
covid passport right,0.5
covid passport protester,0.5
covid passport marwaris,0.5
covid passport country,0.5
covid pass travel,0.5
promise vaccine passport,0.5
covid long term,0.5
wear people agree,0.5
protester unity liberty,0.5
passport wear people,0.5
aadhar covid passport,0.5
jerk think suck,0.5
international travel fall,0.5
vaccine passport dominion,0.5
vaccine passport disproportionately,0.5
hospitality vaccine pass,0.5
long term resistance,0.5
vaccine passport phone,0.5
vaccine passport international,0.5
hope health pass,0.5
vaccine passport healthy,0.5
mandatory covid pass,0.5
irresponsible form covid,0.5
lead charge refuse,0.5
hopefully fuck bullshit,0.5
insist vaccine passport,0.5
literally irresponsible form,0.5
vaccine passport suffice,0.5
vaccine pass mean,0.5
line vaccine passport,0.5
lineup aadhar covid,0.5
tlot lnyhbt reason,0.4993205908759423
logic god curious,0.4993205908759423
bravo tcot ccot,0.4993205908759423
reason logic god,0.4993205908759423
tcot ccot tlot,0.4993205908759423
ccot tlot lnyhbt,0.4993205908759423
god curious teaparty,0.4993205908759423
lnyhbt reason logic,0.4993205908759423
curious teaparty commonsense,0.4993205908759423
teaparty commonsense philosophy,0.4993205908759423
mask vaccine vaccine,0.497946803792966
lot vaccine passport,0.4977625244999705
apply vaccine passport,0.49735033634423176
article follow nose,0.4973320093344426
natural imminity follow,0.4973320093344426
clarify article follow,0.4973320093344426
excellent clarify article,0.4973320093344426
imminity follow nose,0.4973320093344426
case natural imminity,0.4973320093344426
thing need vaccine,0.49611310695296573
hilarious thing need,0.49611310695296573
passport travel internationally,0.49611310695296573
vaccine passport privacy,0.49450804597763126
face mask covid,0.4941322650845924
requirement people job,0.49409912259430644
job need vaccine,0.49409912259430644
people job need,0.49409912259430644
vaccination status consider,0.4929889458291624
status consider vaccine,0.4929889458291624
launch convenient card,0.4929889458291624
consider vaccine passport,0.4929889458291624
card vaccination status,0.4929889458291624
convenient card vaccination,0.4929889458291624
passport need head,0.49298482334703936
need head examine,0.49298482334703936
person want vaccine,0.49298482334703936
tin foil hat,0.4929298706877062
instead valid covid,0.49217907977292374
use instead valid,0.49217907977292374
valid covid vaccine,0.49217907977292374
covid pass scam,0.4911798307412649
buy alcohol pot,0.49059553568434133
passport buy alcohol,0.49059553568434133
dumb vaccine passport,0.4894451535112618
vaccine efficacy wane,0.48892249167375273
travel country think,0.4887047404443001
passport flu travel,0.4887047404443001
flu travel country,0.4887047404443001
passport montreal canada,0.48675502940424387
mask health pass,0.48510350853639905
definitely problem need,0.48480101857584784
passport seat table,0.48480101857584784
problem need vaccine,0.48480101857584784
driver license drive,0.48283251306661507
passport sense wear,0.482576098371903
sense wear mask,0.482576098371903
discuss require vaccine,0.482576098371903
virus vaccine passport,0.4820208845088163
people political spectrum,0.48129875271938555
yes right freedom,0.48053224862384025
passport yes right,0.48053224862384025
health pass hospitalisation,0.4804848799931308
pass hospitalisation hit,0.4804848799931308
pass reuters uk,0.4804848799931308
health pass reuters,0.4804848799931308
vaccine prevent spread,0.48003438559906564
prevent spread virus,0.48003438559906564
passport vaccine prevent,0.48003438559906564
risk vaccine passport,0.47947343857193053
way risk vaccine,0.47947343857193053
pub club country,0.47920708811709684
passport grade school,0.47920708811709684
passport pub club,0.47920708811709684
club country gmb,0.47920708811709684
vaccine passport pub,0.47920708811709684
vaccine passport grade,0.47920708811709684
grade school cut,0.47920708811709684
school cut shit,0.47920708811709684
push people vaccinate,0.4792049826837461
wonder thing poll,0.4786720843446396
poll majority want,0.4786720843446396
thing poll majority,0.4786720843446396
covid passport expire,0.4782163575962467
prove vaccination status,0.4773546917708503
try accomplish require,0.4770579611881083
understand exactly try,0.4770579611881083
accomplish require vaccine,0.4770579611881083
exactly try accomplish,0.4770579611881083
passport eat maybe,0.4770579611881083
wo long require,0.4770579611881083
vaccine passport eat,0.4770579611881083
long require vaccine,0.4770579611881083
worry vaccine pass,0.47656039907964365
look like template,0.47639416945171725
like template elxn,0.47639416945171725
need mandatory vaccine,0.4761774784679509
vow defy government,0.4758377462282968
business vow defy,0.4758377462282968
defy government vaccine,0.4758377462282968
passport test result,0.4755652938863288
know think vaccine,0.4755652938863288
test result pfffttt,0.4755652938863288
market vaccine passport,0.47467200968771517
black market vaccine,0.47467200968771517
start moro citizen,0.47440083431268176
moro citizen force,0.47440083431268176
passport start moro,0.47440083431268176
believe vaccine passport,0.4742040850936313
negative test modern,0.47405986732629146
test modern dompa,0.47405986732629146
modern dompa colour,0.47405986732629146
dose vaccine passport,0.4738588587308205
wrong vaccine passport,0.4737457782449118
vaccine passport fact,0.4735733635590139
passport reward instead,0.4731544513150267
reward instead punish,0.4731544513150267
passport passport reward,0.4731544513150267
yes proof vaccine,0.47231174944539783
passport enter laugh,0.47231174944539783
enter laugh loud,0.47231174944539783
foreign tourist access,0.4721652962711051
tourist access covid,0.4721652962711051
access covid health,0.4721652962711051
promise foreign tourist,0.4721652962711051
mask covid passport,0.47142318912565084
result nhs covid,0.4712163041804277
vaccine passport eventually,0.4710787475205488
hold vaccine passport,0.47105073856368684
covid pass physical,0.470281575774348
physical digital form,0.470281575774348
pass physical digital,0.470281575774348
fake nhs covid,0.470281575774348
case vaccine passport,0.47008257977207546
nice arbitrarily enforce,0.4697369225098267
plan hear nice,0.4697369225098267
hear nice arbitrarily,0.4697369225098267
arbitrarily enforce vaccine,0.4697369225098267
word pass apparently,0.4696089865875177
passport double word,0.4696089865875177
double word pass,0.4696089865875177
application developer way,0.4691554080616237
passport application letter,0.4691554080616237
passport application developer,0.4691554080616237
card remind appointment,0.4691554080616237
appointment vaccine passport,0.4691554080616237
remind appointment vaccine,0.4691554080616237
link vaccine passport,0.4691554080616237
recall link vaccine,0.4691554080616237
mandate vaccine vaccine,0.4685320759331192
vaccine passport defund,0.4685320759331192
passport defund fight,0.4685320759331192
business mandate vaccine,0.4685320759331192
supermarket require vaccine,0.4680437191490285
look like want,0.4680437191490285
sh state time,0.46786091910849903
bull sh state,0.46786091910849903
state time implement,0.46786091910849903
time implement vaccine,0.46786091910849903
mandate vaccination police,0.4673641840255063
passport mandate vaccination,0.4673641840255063
restaurant refuse enforce,0.4673641840255063
vaxxe digital vaccine,0.4672580237554267
passport resident agreement,0.4672580237554267
prove vaxxe digital,0.4672580237554267
maybe need escape,0.46713456339716475
need renew lose,0.46713456339716475
telephone time meal,0.46713456339716475
meal ask vaccine,0.46713456339716475
renew lose piece,0.46713456339716475
eat maybe need,0.46713456339716475
copy telephone time,0.46713456339716475
passport need eat,0.46713456339716475
passport need renew,0.46713456339716475
lose piece paper,0.46713456339716475
need eat maybe,0.46713456339716475
time meal ask,0.46713456339716475
passport ban news,0.4662348728916859
actual vaccine passport,0.4662034672762905
hey plot spoiler,0.465829463427205
plot spoiler vaccine,0.465829463427205
spoiler vaccine passport,0.465829463427205
covid test everyday,0.46508049028585857
test everyday escape,0.46508049028585857
previous infection dose,0.4650121324220259
vaccine idea vaccine,0.46451921933740864
true survey percent,0.46451921933740864
vaxxe fear vaccine,0.46451921933740864
percent reject idea,0.46451921933740864
people stupid vaccine,0.46451921933740864
fear vaccine idea,0.46451921933740864
vaccine passport sceptical,0.46451921933740864
reject idea vaccine,0.46451921933740864
stupid vaccine passport,0.46451921933740864
suppression suppose people,0.46451921933740864
suppose people stupid,0.46451921933740864
survey percent reject,0.46451921933740864
passport right oh,0.46451921933740853
right oh democazrcyhfryr,0.46451921933740853
democracy vaccine passport,0.46451921933740853
border democracy vaccine,0.46451921933740853
vaccine passport bring,0.4644926657601467
talk booster shot,0.46425258611970627
free time family,0.4641610350493221
time family planning,0.4641610350493221
passport free time,0.4641610350493221
nhs application online,0.46413760820633915
passport try force,0.4630041337065012
figure happen vaccine,0.4630041337065012
try force people,0.4630041337065012
protect transmit point,0.4621622318722551
admit protect transmit,0.4621622318722551
transmit point vaccine,0.4621622318722551
vaccine passport pioneer,0.461593051339206
pioneer qr code,0.461593051339206
passport pioneer qr,0.461593051339206
hotel cafe restaurant,0.46154642089434006
check ask tell,0.46154642089434006
pass sanitaire check,0.46154642089434006
need pass sanitaire,0.46154642089434006
sanitaire check ask,0.46154642089434006
contraversial health pass,0.4612528727925343
shopping mall rfi,0.4612528727925343
shopping mall covid,0.4612528727925343
controversial health pass,0.4612528727925343
covid pass include,0.46120504789587397
inoculation use common,0.46086031020230256
fever inoculation use,0.46086031020230256
stop hide vaccine,0.46086031020230256
passport yellow fever,0.46086031020230256
assume likely check,0.46086031020230256
likely check vaccine,0.46086031020230256
passport virus leak,0.46086031020230256
enter stadium need,0.46086031020230256
covid requirement enter,0.46086031020230256
excuse stop hide,0.46086031020230256
stadium need covid,0.46086031020230256
passport want wave,0.46086031020230256
yellow fever inoculation,0.46086031020230256
hide vaccine passport,0.46086031020230256
requirement enter stadium,0.46086031020230256
vaccine passport virus,0.46086031020230256
right person burn,0.4596804038638825
sure respond right,0.4596804038638825
respond right person,0.4596804038638825
plan help province,0.459244523286489
passport able tell,0.459244523286489
pass antigen okay,0.459244523286489
like start vaccine,0.459244523286489
vaccine pass shoot,0.459244523286489
covid pass antigen,0.459244523286489
yes unvaccinated vaccinate,0.459244523286489
unvaccinated vaccinate covid,0.459244523286489
proof injection req,0.459244523286489
passport plan help,0.459244523286489
vaccine passport effect,0.459244523286489
province stave lockdown,0.459244523286489
fake covid vaccine,0.459244523286489
passport effect proof,0.459244523286489
help province stave,0.459244523286489
effect proof injection,0.459244523286489
vaccine passport able,0.459244523286489
sound like start,0.459244523286489
jail fake covid,0.459244523286489
pass shoot year,0.459244523286489
pass vaccine passport,0.4592195797750628
people start realise,0.4588229475331481
covid safe application,0.4578793793676152
fully vaccinate covid,0.4573604772189639
passport shit comply,0.4573083020340301
passport control cbdcs,0.4573083020340301
totalitarian control obviously,0.4573083020340301
event vaccine passport,0.4573083020340301
vaccine passport exception,0.4573083020340301
cbdcs opt resist,0.4573083020340301
watch video laugh,0.4573083020340301
passport eh totalitarian,0.4573083020340301
day return country,0.4573083020340301
vaccine passport eh,0.4573083020340301
try use card,0.4573083020340301
insist voter oppose,0.4573083020340301
shit comply passport,0.4573083020340301
return country vaccine,0.4573083020340301
people insist voter,0.4573083020340301
eh totalitarian control,0.4573083020340301
use card vaccine,0.4573083020340301
think far try,0.4573083020340301
voter oppose vaccine,0.4573083020340301
far try use,0.4573083020340301
vaccine pass watch,0.4573083020340301
comply passport ridiculous,0.4573083020340301
video laugh loud,0.4573083020340301
quarantine day return,0.4573083020340301
fix vaccine passport,0.4573083020340301
fix people insist,0.4573083020340301
pass watch video,0.4573083020340301
control cbdcs opt,0.4573083020340301
government force jabbed,0.4568722577683912
passport government force,0.4568722577683912
force jabbed vaccine,0.4568722577683912
die covid vaccine,0.4564272408356773
covid die covid,0.4564272408356773
england vaccine passport,0.4564272408356773
incentive health vaccine,0.4564272408356773
academic incentive health,0.4564272408356773
nhs application valid,0.4564272408356773
update academic incentive,0.4564272408356773
pass covid die,0.4564272408356773
hi england vaccine,0.4564272408356773
arrest injury car,0.45490344891632956
unvaxxed family ask,0.45490344891632956
spur ask covid,0.45490344891632956
send vaccine passport,0.45490344891632956
reason vote vote,0.45490344891632956
mate lateral game,0.45490344891632956
vote impose vaccine,0.45490344891632956
entire unvaxxed family,0.45490344891632956
injury car overturn,0.45490344891632956
pass check mate,0.45490344891632956
love reason vote,0.45490344891632956
mask provide vaccine,0.45490344891632956
wo guarantee exit,0.45490344891632956
form proof ontarian,0.45490344891632956
health pass technology,0.45490344891632956
mobilization movement seek,0.45490344891632956
vaccine passport board,0.45490344891632956
illegal covid need,0.45490344891632956
world vaccine work,0.45490344891632956
crap ship world,0.45490344891632956
pass mobilization movement,0.45490344891632956
car overturn want,0.45490344891632956
passport look legitimate,0.45490344891632956
magically send vaccine,0.45490344891632956
pass nice try,0.45490344891632956
clear use health,0.45490344891632956
partnership clear use,0.45490344891632956
vote vote impose,0.45490344891632956
passport wo guarantee,0.45490344891632956
covid passport th,0.45490344891632956
story protest covid,0.45490344891632956
lateral game mate,0.45490344891632956
announce partnership clear,0.45490344891632956
ship world vaccine,0.45490344891632956
guarantee exit house,0.45490344891632956
passport illegal covid,0.45490344891632956
passport th week,0.45490344891632956
nice try scan,0.45490344891632956
need pcr test,0.45490344891632956
look legitimate embossment,0.45490344891632956
think magically send,0.45490344891632956
proof ontarian wo,0.45490344891632956
overturn want covid,0.45490344891632956
movement seek video,0.45490344891632956
ask mask provide,0.45490344891632956
passport passport wo,0.45490344891632956
passport board flight,0.45490344891632956
passport crap ship,0.45490344891632956
health pass mobilization,0.45490344891632956
legitimate embossment watermark,0.45490344891632956
ontarian wo vaccine,0.45490344891632956
covid need pcr,0.45490344891632956
ask sort vaccine,0.45490344891632956
require form proof,0.45490344891632956
family ask sort,0.45490344891632956
covid pass nice,0.45490344891632956
check mate lateral,0.45490344891632956
cover story protest,0.45490344891632956
probably think magically,0.45490344891632956
counterfeit vaccine passport,0.45490344891632956
virus spread vaccine,0.45445852661173824
vaccinated catch virus,0.45445852661173824
test control logic,0.45445852661173824
test virus spread,0.45445852661173824
control logic fail,0.45445852661173824
logic fail trap,0.45445852661173824
virus test infect,0.45445852661173824
catch virus test,0.45445852661173824
test infect vaccine,0.45445852661173824
infect vaccine passport,0.45445852661173824
negative test control,0.45445852661173824
negative test virus,0.45445852661173824
immunity wsj good,0.4528914387119799
good simple explanation,0.4528914387119799
wsj good simple,0.4528914387119799
funniest thing employer,0.4528316139696064
employer require vaccine,0.4528316139696064
thing employer require,0.4528316139696064
passport medical record,0.4517499647510138
end human liberty,0.4517499647510138
restaurant dinghy problem,0.4517499647510138
passport lead end,0.4517499647510138
legal status fact,0.4517499647510138
passport bad kind,0.4517499647510138
kind fascism ve,0.4517499647510138
ve require bear,0.4517499647510138
bad kind fascism,0.4517499647510138
vaccine passport change,0.4517499647510138
passport restaurant dinghy,0.4517499647510138
medical record ve,0.4517499647510138
way account vaccinate,0.4517499647510138
record ve require,0.4517499647510138
fascism ve ashamed,0.4517499647510138
account vaccinate overseas,0.4517499647510138
government covid passport,0.4517499647510138
pass way account,0.4517499647510138
human liberty west,0.4517499647510138
passport change legal,0.4517499647510138
yes covid pass,0.4517499647510138
piss government covid,0.4517499647510138
lead end human,0.4517499647510138
change legal status,0.4517499647510138
interesting article actually,0.4517499647510137
need wear mask,0.4517499647510137
sit watch patiently,0.4517499647510137
patiently vaccine passport,0.4517499647510137
actually need wear,0.4517499647510137
watch patiently vaccine,0.4517499647510137
article actually need,0.4517499647510137
passport fail miserably,0.4517499647510137
infection vaccine passport,0.4513649474110486
open passport office,0.447213595499958
valuable item box,0.4472135954999579
passport totally disgusting,0.4472135954999579
passport sun nice,0.4472135954999579
restaurant comply sign,0.4472135954999579
holiday route check,0.4472135954999579
valid like day,0.4472135954999579
cruise history discrimination,0.4472135954999579
design free printable,0.4472135954999579
history discrimination class,0.4472135954999579
vaccine passport pure,0.4472135954999579
mental covid passport,0.4472135954999579
vaccine pass holder,0.4472135954999579
vaccine exclude vaccine,0.4472135954999579
sign death warrant,0.4472135954999579
away lie proof,0.4472135954999579
business support judge,0.4472135954999579
smoke mirror online,0.4472135954999579
death warrant adio,0.4472135954999579
lie proof covid,0.4472135954999579
health pass left,0.4472135954999579
vaccine passport concert,0.4472135954999579
issue covid pass,0.4472135954999579
vaccine pass general,0.4472135954999579
denmark covid pass,0.4472135954999579
vaccine passport laugh,0.4472135954999579
realize force vaccine,0.4472135954999579
libs promise introduce,0.4472135954999579
vaccine pass suspect,0.4472135954999579
scenario health pass,0.4472135954999579
covid pass come,0.4472135954999579
promise introduce covid,0.4472135954999579
bloody vaccine passport,0.4472135954999579
vaccine passport demo,0.4472135954999579
proof covid pass,0.4472135954999579
remember vaccine passport,0.4472135954999579
covid elxn nspoli,0.4472135954999579
run nation wide,0.4472135954999579
left street right,0.4472135954999579
leave people kill,0.4472135954999579
wear mask stance,0.4472135954999579
travel laugh loud,0.4472135954999579
prove bloody vaccine,0.4472135954999579
covid pass holiday,0.4472135954999579
citizen enter need,0.4472135954999579
pub vaccine passport,0.4472135954999579
concert vote come,0.4472135954999579
comply sign death,0.4472135954999579
pure smoke mirror,0.4472135954999579
box valuable item,0.4472135954999579
route check border,0.4472135954999579
vaccine passport non,0.4472135954999579
come people consistent,0.4472135954999579
vaccine miss link,0.4472135954999579
come easily introduce,0.4472135954999579
booster shot free,0.4472135954999579
leave little review,0.4472135954999579
printable vaccine pass,0.4472135954999579
hi dose doctor,0.4472135954999579
vaccine pass exactly,0.4472135954999579
like day instead,0.4472135954999579
shot free pay,0.4472135954999579
