,index,trigram,value
13070,13070,covid restriction covid,0.2357022603955159
13071,13071,duty new bull,0.2357022603955159
13072,13072,remote worker wait,0.2357022603955159
13073,13073,jab enter tip,0.2357022603955159
13074,13074,feed cattle west,0.2357022603955159
13075,13075,announce aug work,0.2357022603955159
13076,13076,status letter wifi,0.2357022603955159
13077,13077,credit card sized,0.2357022603955159
13078,13078,feed possible link,0.2357022603955159
13079,13079,affair guy want,0.2357022603955159
13080,13080,unvaccinated anti masker,0.2357022603955159
13081,13081,passport close premier,0.2357022603955159
13082,13082,queue security personal,0.2357022603955159
13083,13083,fed govt announce,0.2357022603955159
13084,13084,tip taste new,0.2357022603955159
13085,13085,happy happen tourist,0.2357022603955159
13086,13086,application credit card,0.2357022603955159
13087,13087,ass hole waiting,0.2357022603955159
13088,13088,moral duty house,0.2357022603955159
13089,13089,moral duty new,0.2357022603955159
13090,13090,blessing disguise finally,0.2357022603955159
13091,13091,die virus need,0.2357022603955159
13092,13092,gon applicable hassle,0.2357022603955159
13093,13093,party claim wokeness,0.2357022603955159
13094,13094,person extremely irritate,0.2357022603955159
13095,13095,try tell covid,0.2357022603955159
13096,13096,partner vaccine cert,0.2357022603955159
13097,13097,people die virus,0.2357022603955159
13098,13098,test implementation bracelet,0.2357022603955159
13099,13099,moro ve double,0.2357022603955159
13100,13100,enforcement non existent,0.2357022603955159
13101,13101,person bracelet vaccinated,0.2357022603955159
13102,13102,work international partner,0.2357022603955159
13103,13103,bingo narrative moral,0.2357022603955159
13104,13104,sunshine state link,0.2357022603955159
13105,13105,country like stating,0.2357022603955159
13106,13106,vaccine spread people,0.2357022603955159
13107,13107,actually longer vaccine,0.2357022603955159
13108,13108,constrain originally design,0.2357022603955159
13109,13109,think blessing disguise,0.2357022603955159
13110,13110,world justin election,0.2357022603955159
13111,13111,wifi able travel,0.2357022603955159
13112,13112,doc suggest appointment,0.2357022603955159
13113,13113,sanitaire require course,0.2357022603955159
13114,13114,documentation enter pass,0.2357022603955159
13115,13115,determine factor vaccine,0.2357022603955159
13116,13116,power allow diner,0.2357022603955159
13117,13117,time include airport,0.2357022603955159
13118,13118,personal offence use,0.2357022603955159
13119,13119,tiktok like isolate,0.2357022603955159
13120,13120,wait usable vaccine,0.2357022603955159
13121,13121,old total vaccinate,0.2357022603955159
13122,13122,pass covid liberté,0.2357022603955159
13123,13123,flu vaccine booster,0.2357022603955159
13124,13124,modifie vaccine state,0.2357022603955159
13125,13125,person queue security,0.2357022603955159
13126,13126,course ask friend,0.2357022603955159
13127,13127,hole waiting game,0.2357022603955159
13128,13128,able travel flu,0.2357022603955159
13129,13129,tout bad friend,0.2357022603955159
13130,13130,finally rest actually,0.2357022603955159
13131,13131,shot want ask,0.2357022603955159
13132,13132,harass people strong,0.2357022603955159
13133,13133,need immune anti,0.2357022603955159
13134,13134,parent tout bad,0.2357022603955159
13135,13135,people feel like,0.2357022603955159
13136,13136,taste new way,0.2357022603955159
13137,13137,disguise finally rest,0.2357022603955159
13138,13138,wait employer return,0.2357022603955159
13139,13139,vaccine passport modifie,0.2357022603955159
13140,13140,suggest appointment bring,0.2357022603955159
13141,13141,close premier mandate,0.2357022603955159
13142,13142,people spread die,0.2357022603955159
13143,13143,year old total,0.2357022603955159
13144,13144,airport direction compliance,0.2357022603955159
13145,13145,ask hotel area,0.2357022603955159
13146,13146,people street send,0.2357022603955159
13147,13147,ask friend vaccinate,0.2357022603955159
13148,13148,card sized paper,0.2357022603955159
13149,13149,movement severely constrain,0.2357022603955159
13150,13150,people strong feel,0.2357022603955159
13151,13151,vaccine state choose,0.2357022603955159
13152,13152,necessarily wait usable,0.2357022603955159
13153,13153,originally design vaccine,0.2357022603955159
13154,13154,vaccine passport standard,0.2357022603955159
13155,13155,tourist destination need,0.2357022603955159
13156,13156,premier mandate essential,0.2357022603955159
13157,13157,employer return safely,0.2357022603955159
13158,13158,employer return office,0.2357022603955159
13159,13159,foreign affair guy,0.2357022603955159
13160,13160,copy lose easily,0.2357022603955159
13161,13161,spread die vaccine,0.2357022603955159
13162,13162,require course ask,0.2357022603955159
13163,13163,absolutely minute viable,0.2357022603955159
13164,13164,spread virus wait,0.2357022603955159
13165,13165,health easily phone,0.2357022603955159
13166,13166,business enforcement non,0.2357022603955159
13167,13167,paper copy lose,0.2357022603955159
13168,13168,wait party claim,0.2357022603955159
13169,13169,letter wifi able,0.2357022603955159
13170,13170,wokeness racism civil,0.2357022603955159
13171,13171,palaver try tell,0.2357022603955159
13172,13172,summarize like regional,0.2357022603955159
13173,13173,dissident live quasi,0.2357022603955159
13174,13174,hassle happy happen,0.2357022603955159
13175,13175,spread people die,0.2357022603955159
13176,13176,diner covid passport,0.2357022603955159
13177,13177,applicable hassle happy,0.2357022603955159
13178,13178,record look state,0.2357022603955159
13179,13179,people like basement,0.2357022603955159
13180,13180,simple application credit,0.2357022603955159
13181,13181,vaccination record look,0.2357022603955159
13182,13182,direction compliance absolutely,0.2357022603955159
13183,13183,narrative moral duty,0.2357022603955159
13184,13184,council fed govt,0.2357022603955159
13185,13185,happen tourist destination,0.2357022603955159
13186,13186,way life sunshine,0.2357022603955159
13187,13187,standard yes download,0.2357022603955159
13188,13188,ministry health easily,0.2357022603955159
13189,13189,entirely able travel,0.2357022603955159
13190,13190,regardless people feel,0.2357022603955159
13191,13191,able travel easily,0.2357022603955159
13192,13192,claim wokeness racism,0.2357022603955159
13193,13193,enter tip taste,0.2357022603955159
13194,13194,covid long threat,0.2357022603955159
13195,13195,vaccinate th sept,0.2357022603955159
13196,13196,office plan time,0.2357022603955159
13197,13197,severely constrain originally,0.2357022603955159
13198,13198,super long shot,0.2357022603955159
13199,13199,minute viable low,0.2357022603955159
13200,13200,like heroic rebel,0.2357022603955159
13201,13201,life sunshine state,0.2357022603955159
13202,13202,require valid pass,0.2357022603955159
13203,13203,wo sanitary pass,0.2357022603955159
13204,13204,allow diner covid,0.2357022603955159
13205,13205,need share tiktok,0.2357022603955159
13206,13206,return office plan,0.2357022603955159
13207,13207,authoritarian regime effect,0.2357022603955159
13208,13208,vaccinated people street,0.2357022603955159
13209,13209,problem world justin,0.2357022603955159
13210,13210,election feed cattle,0.2357022603955159
13211,13211,share tiktok like,0.2357022603955159
13212,13212,time enter restaurant,0.2357022603955159
13213,13213,sanitary pass time,0.2357022603955159
13214,13214,regime effect action,0.2357022603955159
13215,13215,bull bingo narrative,0.2357022603955159
13216,13216,vaccine passport ny,0.2357022603955159
13217,13217,return safely securely,0.2357022603955159
13218,13218,vaccine pass feel,0.2357022603955159
13219,13219,vaccine regardless people,0.2357022603955159
13220,13220,vaccinated status letter,0.2357022603955159
13221,13221,cattle west drug,0.2357022603955159
13222,13222,sanitaire super long,0.2357022603955159
13223,13223,pass feel like,0.2357022603955159
13224,13224,total vaccinate th,0.2357022603955159
13225,13225,action movement severely,0.2357022603955159
13226,13226,weak covid pass,0.2357022603955159
13227,13227,enter pass sanitaire,0.2357022603955159
13228,13228,destination need unvaccinated,0.2357022603955159
13229,13229,miss grow entirely,0.2357022603955159
13230,13230,aug work international,0.2357022603955159
13231,13231,vaccine immune weak,0.2357022603955159
13232,13232,like regional council,0.2357022603955159
13233,13233,know know easily,0.2357022603955159
13234,13234,share proxyhealth employer,0.2357022603955159
13235,13235,th sept covid,0.2357022603955159
13236,13236,pass mouth mask,0.2357022603955159
13237,13237,hand share proxyhealth,0.2357022603955159
13238,13238,enter restaurant bar,0.2357022603955159
13239,13239,need unvaccinated anti,0.2357022603955159
13240,13240,design vaccine passport,0.2357022603955159
13241,13241,dose foreign affair,0.2357022603955159
13242,13242,like fight vaccinate,0.2357022603955159
13243,13243,like isolate incident,0.2357022603955159
13244,13244,like basement anti,0.2357022603955159
13245,13245,actually spread virus,0.2357022603955159
13246,13246,pdf ministry health,0.2357022603955159
13247,13247,pass exactly time,0.2357022603955159
13248,13248,pass people spread,0.2357022603955159
13249,13249,passport voting okay,0.2357022603955159
13250,13250,phone paper copy,0.2357022603955159
13251,13251,need protect service,0.2357022603955159
13252,13252,waiting game remote,0.2357022603955159
13253,13253,vaccinated immunodeficiency pass,0.2357022603955159
13254,13254,regional council fed,0.2357022603955159
13255,13255,loss activity findi,0.2350395784580573
13256,13256,prove vaccine people,0.23469506483495206
13257,13257,outlet like long,0.23469506483495206
13258,13258,people health safety,0.23469506483495206
13259,13259,long promote propaganda,0.23469506483495206
13260,13260,secondary trash outlet,0.23469506483495206
13261,13261,like long promote,0.23469506483495206
13262,13262,passport prove vaccine,0.23469506483495206
13263,13263,health safety secondary,0.23469506483495206
13264,13264,propaganda draw attention,0.23469506483495206
13265,13265,vaccine protect people,0.23469506483495206
13266,13266,protect people health,0.23469506483495206
13267,13267,promote propaganda draw,0.23469506483495206
13268,13268,people vaccine protect,0.23469506483495206
13269,13269,draw attention matter,0.23469506483495206
13270,13270,safety secondary trash,0.23469506483495206
13271,13271,trash outlet like,0.23469506483495206
13272,13272,jab staff resistance,0.23458726121933965
13273,13273,staff resistance spread,0.23458726121933965
13274,13274,away white coat,0.23458726121933965
13275,13275,health worker besançon,0.23458726121933965
13276,13276,worker besançon burn,0.23458726121933965
13277,13277,passport require jab,0.23458726121933965
13278,13278,burn qualification throw,0.23458726121933965
13279,13279,coat protest vaccine,0.23458726121933965
13280,13280,require jab staff,0.23458726121933965
13281,13281,resistance spread fast,0.23458726121933965
13282,13282,qualification throw away,0.23458726121933965
13283,13283,novaccinepassportsanywhere manifs aout,0.23458726121933965
13284,13284,white coat protest,0.23458726121933965
13285,13285,fast novaccinepassportsanywhere manifs,0.23458726121933965
13286,13286,besançon burn qualification,0.23458726121933965
13287,13287,spread fast novaccinepassportsanywhere,0.23458726121933965
13288,13288,throw away white,0.23458726121933965
13289,13289,application allow fan,0.2343453870391895
13290,13290,raider announce new,0.2343453870391895
13291,13291,require attendee proof,0.2343453870391895
13292,13292,policy allegiant stadium,0.2343453870391895
13293,13293,team require attendee,0.2343453870391895
13294,13294,mobile application allow,0.2343453870391895
13295,13295,announce new policy,0.2343453870391895
13296,13296,stadium team require,0.2343453870391895
13297,13297,allegiant stadium team,0.2343453870391895
13298,13298,vaccination clear health,0.2343453870391895
13299,13299,new policy allegiant,0.2343453870391895
13300,13300,set place vaccine,0.2338600191180825
13301,13301,law shit danish,0.2338600191180825
13302,13302,infrastructure set place,0.2338600191180825
13303,13303,kidnap people judge,0.2338600191180825
13304,13304,entire satansystem infrastructure,0.2338600191180825
13305,13305,shit danish constitution,0.2338600191180825
13306,13306,epidemic law shit,0.2338600191180825
13307,13307,constitution possible kidnap,0.2338600191180825
13308,13308,passport application draconian,0.2338600191180825
13309,13309,draconian epidemic law,0.2338600191180825
13310,13310,satansystem infrastructure set,0.2338600191180825
13311,13311,snap finger come,0.2338600191180825
13312,13312,judge snap finger,0.2338600191180825
13313,13313,danish constitution possible,0.2338600191180825
13314,13314,possible kidnap people,0.2338600191180825
13315,13315,people judge snap,0.2338600191180825
13316,13316,application draconian epidemic,0.2338600191180825
13317,13317,encourage amp maybe,0.23369918867041636
13318,13318,mask requirement level,0.23369918867041636
13319,13319,vaccinate avoid lockdown,0.23369918867041636
13320,13320,amp maybe vaccine,0.23369918867041636
13321,13321,people vaccinate avoid,0.23369918867041636
13322,13322,telecommuting encourage amp,0.23369918867041636
13323,13323,passport requirement live,0.23369918867041636
13324,13324,herd immunity level,0.23369918867041636
13325,13325,think people vaccinate,0.23369918867041636
13326,13326,expect mask requirement,0.23369918867041636
13327,13327,requirement level telecommuting,0.23369918867041636
13328,13328,avoid lockdown expect,0.23369918867041636
13329,13329,lockdown expect mask,0.23369918867041636
13330,13330,level telecommuting encourage,0.23369918867041636
13331,13331,requirement live event,0.23369918867041636
13332,13332,immunity level think,0.23369918867041636
13333,13333,level think people,0.23369918867041636
13334,13334,leadership election pandemic,0.23360314031721746
13335,13335,election oppose vaccine,0.23360314031721746
13336,13336,election pandemic rear,0.23360314031721746
13337,13337,sorry mr delduca,0.23360314031721746
13338,13338,head th time,0.23360314031721746
13339,13339,th time spend,0.23360314031721746
13340,13340,pandemic rear ugly,0.23360314031721746
13341,13341,end parliament promote,0.23360314031721746
13342,13342,spend election oppose,0.23360314031721746
13343,13343,time spend election,0.23360314031721746
13344,13344,mr delduca support,0.23360314031721746
13345,13345,rear ugly head,0.23360314031721746
13346,13346,parliament promote party,0.23360314031721746
13347,13347,passport end parliament,0.23360314031721746
13348,13348,party sorry mr,0.23360314031721746
13349,13349,promote party sorry,0.23360314031721746
13350,13350,ugly head th,0.23360314031721746
13351,13351,prison recall ambassador,0.2335612199346545
13352,13352,leader release prison,0.2335612199346545
13353,13353,ambassador shopping mall,0.2335612199346545
13354,13354,climb troop send,0.2335612199346545
13355,13355,troop send evacuation,0.2335612199346545
13356,13356,toll climb troop,0.2335612199346545
13357,13357,death toll climb,0.2335612199346545
13358,13358,world opposition leader,0.2335612199346545
13359,13359,haiti earthquake death,0.2335612199346545
13360,13360,pass haiti earthquake,0.2335612199346545
13361,13361,release prison recall,0.2335612199346545
13362,13362,opposition leader release,0.2335612199346545
13363,13363,health pass haiti,0.2335612199346545
13364,13364,earthquake death toll,0.2335612199346545
13365,13365,recall ambassador shopping,0.2335612199346545
13366,13366,send evacuation read,0.2335612199346545
13367,13367,let population build,0.23325243396396925
13368,13368,health let population,0.23325243396396925
13369,13369,purely push vaccinate,0.23325243396396925
13370,13370,happen purely push,0.23325243396396925
13371,13371,thing control public,0.23325243396396925
13372,13372,public health let,0.23325243396396925
13373,13373,build immunity happen,0.23325243396396925
13374,13374,passport thing control,0.23325243396396925
13375,13375,control public health,0.23325243396396925
13376,13376,covid pass vaccinate,0.23325243396396925
13377,13377,population build immunity,0.23325243396396925
13378,13378,immunity happen purely,0.23325243396396925
13379,13379,social credit tyrannical,0.2331653037981963
13380,13380,credit social credit,0.2331653037981963
13381,13381,passport social credit,0.2331653037981963
13382,13382,wrong class wrong,0.2331653037981963
13383,13383,big brother descend,0.2331653037981963
13384,13384,wrong race tyranny,0.2331653037981963
13385,13385,credit tyrannical big,0.2331653037981963
13386,13386,social credit social,0.2331653037981963
13387,13387,descend wrong class,0.2331653037981963
13388,13388,tyrannical big brother,0.2331653037981963
13389,13389,brother descend wrong,0.2331653037981963
13390,13390,contrary globalist orthodoxy,0.2331653037981963
13391,13391,class wrong race,0.2331653037981963
13392,13392,tyranny wrongthink behaviour,0.2331653037981963
13393,13393,wrongthink behaviour contrary,0.2331653037981963
13394,13394,race tyranny wrongthink,0.2331653037981963
13395,13395,behaviour contrary globalist,0.2331653037981963
13396,13396,vaccine deadly disease,0.2331643716428509
13397,13397,virus low mortality,0.2331643716428509
13398,13398,passport participate society,0.2331643716428509
13399,13399,participate society virus,0.2331643716428509
13400,13400,mandate vaccine deadly,0.2331643716428509
13401,13401,mortality rate flu,0.2331643716428509
13402,13402,disease polio measle,0.2331643716428509
13403,13403,deadly disease polio,0.2331643716428509
13404,13404,polio measle small,0.2331643716428509
13405,13405,equivalence require vaccine,0.2331643716428509
13406,13406,logical equivalence require,0.2331643716428509
13407,13407,society virus low,0.2331643716428509
13408,13408,rate flu age,0.2331643716428509
13409,13409,small pox logical,0.2331643716428509
13410,13410,measle small pox,0.2331643716428509
13411,13411,pox logical equivalence,0.2331643716428509
13412,13412,low mortality rate,0.2331643716428509
13413,13413,vaccine passport participate,0.2331643716428509
13414,13414,potato amp let,0.2331229148388657
13415,13415,work guy coward,0.2331229148388657
13416,13416,wait prov election,0.2331229148388657
13417,13417,try wait prov,0.2331229148388657
13418,13418,coward nice try,0.2331229148388657
13419,13419,amp let dirty,0.2331229148388657
13420,13420,election launch convenient,0.2331229148388657
13421,13421,potato potato amp,0.2331229148388657
13422,13422,nice try wait,0.2331229148388657
13423,13423,prov election launch,0.2331229148388657
13424,13424,guy coward nice,0.2331229148388657
13425,13425,dirty work guy,0.2331229148388657
13426,13426,let dirty work,0.2331229148388657
13427,13427,free freedom determine,0.2329895244464721
13428,13428,live life new,0.2329895244464721
13429,13429,bi booster shot,0.2329895244464721
13430,13430,dangerous bi booster,0.2329895244464721
13431,13431,new freedom accept,0.2329895244464721
13432,13432,permission live life,0.2329895244464721
13433,13433,shot know ahh,0.2329895244464721
13434,13434,know ahh digital,0.2329895244464721
13435,13435,ahh digital vaccine,0.2329895244464721
13436,13436,freedom determine dangerous,0.2329895244464721
13437,13437,passport amp permission,0.2329895244464721
13438,13438,set free freedom,0.2329895244464721
13439,13439,booster shot know,0.2329895244464721
13440,13440,life new freedom,0.2329895244464721
13441,13441,determine dangerous bi,0.2329895244464721
13442,13442,freedom accept novaccinepassport,0.2329895244464721
13443,13443,amp permission live,0.2329895244464721
13444,13444,include previous infection,0.2325060662110129
13445,13445,infection dose best,0.2325060662110129
13446,13446,best previous infection,0.2325060662110129
13447,13447,passport vaccine mandate,0.2325060662110129
13448,13448,dose best previous,0.2325060662110129
13449,13449,infection scientifically flawed,0.2325060662110129
13450,13450,flawed political malfeasance,0.2325060662110129
13451,13451,previous infection scientifically,0.2325060662110129
13452,13452,scientifically flawed political,0.2325060662110129
13453,13453,mandate include previous,0.2325060662110129
13454,13454,vaccine mandate include,0.2325060662110129
13455,13455,dose infection vaccine,0.2325060662110129
13456,13456,infection dose infection,0.2325060662110129
13457,13457,true right hotel,0.2324925603077029
13458,13458,cafe restaurant sign,0.2324925603077029
13459,13459,cafe rest hotel,0.2324925603077029
13460,13460,hotel owner revolution,0.2324925603077029
13461,13461,sign need pass,0.2324925603077029
13462,13462,right hotel cafe,0.2324925603077029
13463,13463,ask tell government,0.2324925603077029
13464,13464,fine cafe rest,0.2324925603077029
13465,13465,start dispense fine,0.2324925603077029
13466,13466,restaurant sign need,0.2324925603077029
13467,13467,tell government start,0.2324925603077029
13468,13468,government start dispense,0.2324925603077029
13469,13469,rest hotel owner,0.2324925603077029
13470,13470,dispense fine cafe,0.2324925603077029
13471,13471,application access info,0.23222399077925385
13472,13472,encourage download vaccination,0.23222399077925385
13473,13473,province encourage download,0.23222399077925385
13474,13474,vaccination receipt website,0.23222399077925385
13475,13475,ve nice set,0.23222399077925385
13476,13476,travel fall work,0.23222399077925385
13477,13477,receipt website hard,0.23222399077925385
13478,13478,maybe set travel,0.23222399077925385
13479,13479,access info maybe,0.23222399077925385
13480,13480,set travel fall,0.23222399077925385
13481,13481,set vaccine passport,0.23222399077925385
13482,13482,hard copy ve,0.23222399077925385
13483,13483,nice set vaccine,0.23222399077925385
13484,13484,copy ve nice,0.23222399077925385
13485,13485,website hard copy,0.23222399077925385
13486,13486,download vaccination receipt,0.23222399077925385
13487,13487,info maybe set,0.23222399077925385
13488,13488,passport application access,0.23222399077925385
13489,13489,way immunity natural,0.23208880818944946
13490,13490,vaccine induce immunity,0.23208880818944946
13491,13491,test immunity immunity,0.23208880818944946
13492,13492,immunity natural infection,0.23208880818944946
13493,13493,induce immunity bring,0.23208880818944946
13494,13494,test test immunity,0.23208880818944946
13495,13495,immunity way immunity,0.23208880818944946
13496,13496,natural infection vaccine,0.23208880818944946
13497,13497,bring test test,0.23208880818944946
13498,13498,refuse acknowledge natural,0.23208880818944946
13499,13499,immunity immunity passport,0.23208880818944946
13500,13500,want bring vaccine,0.23208880818944946
13501,13501,natural immunity way,0.23208880818944946
13502,13502,immunity bring test,0.23208880818944946
13503,13503,infection vaccine induce,0.23208880818944946
13504,13504,passport refuse acknowledge,0.23208880818944946
13505,13505,police refuse serve,0.2320665099018645
13506,13506,refuse implement vaccine,0.2320665099018645
13507,13507,service avoid vaccinate,0.2320665099018645
13508,13508,doctor withdraw service,0.2320665099018645
13509,13509,avoid vaccinate child,0.2320665099018645
13510,13510,job medical autonomy,0.2320665099018645
13511,13511,quit job medical,0.2320665099018645
13512,13512,refuse serve elite,0.2320665099018645
13513,13513,people quit job,0.2320665099018645
13514,13514,serve elite world,0.2320665099018645
13515,13515,passport doctor withdraw,0.2320665099018645
13516,13516,child police refuse,0.2320665099018645
13517,13517,elite world people,0.2320665099018645
13518,13518,vaccinate child police,0.2320665099018645
13519,13519,withdraw service avoid,0.2320665099018645
13520,13520,business refuse implement,0.2320665099018645
13521,13521,world people quit,0.2320665099018645
13522,13522,vaccine passport doctor,0.2320665099018645
13523,13523,citizen street wakeup,0.23188068885597815
13524,13524,passport remember long,0.23188068885597815
13525,13525,vaccine passport remember,0.23188068885597815
13526,13526,long ago absurd,0.23188068885597815
13527,13527,conspiracy theory know,0.23188068885597815
13528,13528,know small neutral,0.23188068885597815
13529,13529,theory know small,0.23188068885597815
13530,13530,clean organized country,0.23188068885597815
13531,13531,small neutral peaceful,0.23188068885597815
13532,13532,absurd conspiracy theory,0.23188068885597815
13533,13533,neutral peaceful super,0.23188068885597815
13534,13534,organized country good,0.23188068885597815
13535,13535,ago absurd conspiracy,0.23188068885597815
13536,13536,country good citizen,0.23188068885597815
13537,13537,peaceful super clean,0.23188068885597815
13538,13538,good citizen street,0.23188068885597815
13539,13539,remember long ago,0.23188068885597815
13540,13540,super clean organized,0.23188068885597815
13541,13541,risky behaviour underground,0.2316109238516745
13542,13542,ontario stop th,0.2316109238516745
13543,13543,divisive aunt die,0.2316109238516745
13544,13544,wane soon like,0.2316109238516745
13545,13545,underground cause spread,0.2316109238516745
13546,13546,cause vaccine hesitant,0.2316109238516745
13547,13547,aunt die day,0.2316109238516745
13548,13548,soon like use,0.2316109238516745
13549,13549,cause spread disease,0.2316109238516745
13550,13550,hesitant gather contribute,0.2316109238516745
13551,13551,cause risky behaviour,0.2316109238516745
13552,13552,use country inclusiveness,0.2316109238516745
13553,13553,inevitably cause vaccine,0.2316109238516745
13554,13554,inevitably cause risky,0.2316109238516745
13555,13555,efficacy wane soon,0.2316109238516745
13556,13556,like use country,0.2316109238516745
13557,13557,gather contribute spread,0.2316109238516745
13558,13558,wave vaccine efficacy,0.2316109238516745
13559,13559,country inclusiveness divisive,0.2316109238516745
13560,13560,spread disease instance,0.2316109238516745
13561,13561,vaccine hesitant gather,0.2316109238516745
13562,13562,inclusiveness divisive aunt,0.2316109238516745
13563,13563,instance believe vaccine,0.2316109238516745
13564,13564,die day dose,0.2316109238516745
13565,13565,dose dougford novaccinepassport,0.2316109238516745
13566,13566,passport scheme inevitably,0.2316109238516745
13567,13567,passport ontario stop,0.2316109238516745
13568,13568,behaviour underground cause,0.2316109238516745
13569,13569,stop th wave,0.2316109238516745
13570,13570,disease instance believe,0.2316109238516745
13571,13571,scheme inevitably cause,0.2316109238516745
13572,13572,day dose dougford,0.2316109238516745
13573,13573,contribute spread disease,0.2316109238516745
13574,13574,th wave vaccine,0.2316109238516745
13575,13575,leverage area build,0.2313715716339276
13576,13576,control vaccination program,0.2313715716339276
13577,13577,infection control vaccination,0.2313715716339276
13578,13578,identify leverage area,0.2313715716339276
13579,13579,vaccination program engage,0.2313715716339276
13580,13580,new health certification,0.2313715716339276
13581,13581,aim identify leverage,0.2313715716339276
13582,13582,passport program southafricaistravelready,0.2313715716339276
13583,13583,campaign aim identify,0.2313715716339276
13584,13584,sa infection control,0.2313715716339276
13585,13585,program engage operation,0.2313715716339276
13586,13586,area build confidence,0.2313715716339276
13587,13587,operation new health,0.2313715716339276
13588,13588,confidence sa infection,0.2313715716339276
13589,13589,engage operation new,0.2313715716339276
13590,13590,build confidence sa,0.2313715716339276
13591,13591,certification vaccine passport,0.2313715716339276
13592,13592,health certification vaccine,0.2313715716339276
13593,13593,amp business return,0.23124704079666486
13594,13594,business return tell,0.23124704079666486
13595,13595,amp insist undesirable,0.23124704079666486
13596,13596,economy amp business,0.23124704079666486
13597,13597,undesirable unvaccinated vaccinate,0.23124704079666486
13598,13598,pregnant ontario dose,0.23124704079666486
13599,13599,return tell follow,0.23124704079666486
13600,13600,science amp insist,0.23124704079666486
13601,13601,tell follow science,0.23124704079666486
13602,13602,ontario dose vaccine,0.23124704079666486
13603,13603,insist undesirable unvaccinated,0.23124704079666486
13604,13604,shut economy amp,0.23124704079666486
13605,13605,vaccinate half pregnant,0.23124704079666486
13606,13606,follow science amp,0.23124704079666486
13607,13607,unvaccinated vaccinate half,0.23124704079666486
13608,13608,half pregnant ontario,0.23124704079666486
13609,13609,conduct span pilot,0.23119752595335635
13610,13610,divide covid vaccine,0.23119752595335635
13611,13611,frame vaccine passport,0.23119752595335635
13612,13612,vaccination encourage like,0.23119752595335635
13613,13613,rule method encourage,0.23119752595335635
13614,13614,liberalismisamentaldisorder donotcomply mybodymychoice,0.23119752595335635
13615,13615,pass classroom exactly,0.23119752595335635
13616,13616,run currently conduct,0.23119752595335635
13617,13617,encourage like force,0.23119752595335635
13618,13618,happen tyranny dictator,0.23119752595335635
13619,13619,happen test run,0.23119752595335635
13620,13620,outbreak divide covid,0.23119752595335635
13621,13621,method encourage vaccination,0.23119752595335635
13622,13622,parent choose vaccine,0.23119752595335635
13623,13623,force bad thing,0.23119752595335635
13624,13624,mybodymychoice freedom deblasiosnyc,0.23119752595335635
13625,13625,classroom exactly divide,0.23119752595335635
13626,13626,teacher child need,0.23119752595335635
13627,13627,encourage vaccination encourage,0.23119752595335635
13628,13628,dictator evil liberalismisamentaldisorder,0.23119752595335635
13629,13629,birth measle chickenpox,0.23119752595335635
13630,13630,sport bar gym,0.23119752595335635
13631,13631,donotcomply mybodymychoice freedom,0.23119752595335635
13632,13632,covid pass classroom,0.23119752595335635
13633,13633,vaccine birth measle,0.23119752595335635
13634,13634,bad thing happen,0.23119752595335635
13635,13635,québec government vaccine,0.23119752595335635
13636,13636,like force bad,0.23119752595335635
13637,13637,programme set launch,0.23119752595335635
13638,13638,launch happen test,0.23119752595335635
13639,13639,city sport bar,0.23119752595335635
13640,13640,covid vaccine exactly,0.23119752595335635
13641,13641,exactly divide speaking,0.23119752595335635
13642,13642,passport rule method,0.23119752595335635
13643,13643,choose vaccine birth,0.23119752595335635
13644,13644,evil liberalismisamentaldisorder donotcomply,0.23119752595335635
13645,13645,test run currently,0.23119752595335635
13646,13646,gym cdnpoli elxn,0.23119752595335635
13647,13647,child need covid,0.23119752595335635
13648,13648,vaccine exactly teacher,0.23119752595335635
13649,13649,project city sport,0.23119752595335635
13650,13650,measle chickenpox outbreak,0.23119752595335635
13651,13651,bar gym cdnpoli,0.23119752595335635
13652,13652,vaccine passport programme,0.23119752595335635
13653,13653,exactly teacher child,0.23119752595335635
13654,13654,set launch happen,0.23119752595335635
13655,13655,tyranny dictator evil,0.23119752595335635
13656,13656,span pilot project,0.23119752595335635
13657,13657,currently conduct span,0.23119752595335635
13658,13658,thing happen tyranny,0.23119752595335635
13659,13659,chickenpox outbreak divide,0.23119752595335635
13660,13660,passport programme set,0.23119752595335635
13661,13661,pilot project city,0.23119752595335635
13662,13662,plenty parent choose,0.23119752595335635
13663,13663,official vaccine record,0.23104813015548956
13664,13664,hard copy cdc,0.23104813015548956
13665,13665,card official vaccine,0.23104813015548956
13666,13666,exemption voter racist,0.23104813015548956
13667,13667,photo hard copy,0.23104813015548956
13668,13668,indoor entertainment venue,0.23104813015548956
13669,13669,application covid safe,0.23104813015548956
13670,13670,reasonable lady hope,0.23104813015548956
13671,13671,racist mandate vaccine,0.23104813015548956
13672,13672,god listen word,0.23104813015548956
13673,13673,lady hope fix,0.23104813015548956
13674,13674,fascist pig mandate,0.23104813015548956
13675,13675,voter racist mandate,0.23104813015548956
13676,13676,racist like udder,0.23104813015548956
13677,13677,excelsior application covid,0.23104813015548956
13678,13678,copy cdc vaccination,0.23104813015548956
13679,13679,venue aug excelsior,0.23104813015548956
13680,13680,mandate vaccine racist,0.23104813015548956
13681,13681,exact image fascist,0.23104813015548956
13682,13682,word destroy furthermore,0.23104813015548956
13683,13683,listen word destroy,0.23104813015548956
13684,13684,insanity vaccine pass,0.23104813015548956
