,0
passport disproportionately,0.4978506064284963
authenticate vaccine,0.4978506064284963
passport dominion,0.4978506064284963
discriminate black,0.4978506064284963
fighting vaccine,0.4978506064284963
disproportionately discriminate,0.4978506064284963
hey fighting,0.4978506064284963
dominion tell,0.4978506064284963
electronic verifiable,0.4978506064284963
passport healthy,0.4978506064284963
line vaccine,0.4978506064284963
need electronic,0.4978506064284963
black right,0.4978506064284963
scared people,0.4978506064284963
verified vaccine,0.4978506064284963
pc hopefully,0.4978506064284963
fuck bullshit,0.4978506064284963
city line,0.4978506064284963
bullshit vaccine,0.4978506064284963
secure verified,0.4978506064284963
curious vaccine,0.4978506064284963
verifiable authenticate,0.4978506064284963
people actually,0.4978506064284963
stay city,0.4978506064284963
free secure,0.4978506064284963
actually curious,0.4978506064284963
vote need,0.49771261447360826
normal waste,0.49741612621021764
nd mention,0.49741612621021764
like denial,0.49741612621021764
like graphic,0.49741612621021764
mention covid,0.49741612621021764
denial normal,0.49741612621021764
authority allow,0.49738388490228425
ces use,0.49711590636842207
choice hope,0.49711590636842207
hope ces,0.49711590636842207
place like,0.4971073364527954
bar gym,0.4970270937719561
result pfffttt,0.4961186056647401
know think,0.4961186056647401
person want,0.49608564806637007
need head,0.49608564806637007
head examine,0.49608564806637007
efficacy wane,0.49593917665538645
template elxn,0.49507839128988074
like template,0.49507839128988074
vaccinate certain,0.4949445182301528
understand vaccine,0.49435781068325835
old kid,0.4933368448687703
irresponsible form,0.4933016725589879
literally irresponsible,0.4933016725589879
brother literally,0.4933016725589879
requirement people,0.49320965491255386
job need,0.49320965491255386
people job,0.49320965491255386
pass scam,0.4930966688994151
stop partying,0.4930088368400535
rule stop,0.4930088368400535
hope health,0.4930088368400535
natural antibody,0.49270114662441555
pass create,0.49249412556282124
people agree,0.4924296342561424
country ass,0.4924296342561424
game covid,0.4924296342561424
replace covid,0.4924296342561424
footy game,0.4924296342561424
wear people,0.4924296342561424
delete tweet,0.4922573431739895
die vaccine,0.4920846422753004
license drive,0.4918753347963877
fall line,0.49167596470349323
political party,0.4913416649309596
work international,0.49115200760739597
pass pass,0.4909829544790828
sport event,0.49058529288685016
vaccine exactly,0.4905424971763229
federal government,0.49044243809262866
attend school,0.4903987875623898
start ask,0.4903704086510915
definitely problem,0.48972482221430064
problem need,0.48972482221430064
case matter,0.48956498393433695
natural infection,0.48914093863562375
incentivize vaccine,0.4886321446369591
friend family,0.4883530780262212
everyday escape,0.48821864668054515
test everyday,0.48821864668054515
flu travel,0.4878440380080167
country think,0.4878440380080167
travel country,0.4878440380080167
wo long,0.487811808725509
long require,0.487811808725509
liberal party,0.48734179500938124
human history,0.486814785816018
great question,0.4865706597335866
forge covid,0.4865706597335866
want forge,0.4865706597335866
passport protester,0.4865706597335866
unity liberty,0.4865706597335866
passport marwaris,0.4865706597335866
aadhar covid,0.4865706597335866
motley covid,0.4865706597335866
bhadrolok lineup,0.4865706597335866
lineup aadhar,0.4865706597335866
question want,0.4865706597335866
protester unity,0.4865706597335866
freedom good,0.4861999074988097
think stop,0.4858158021647588
person ask,0.48515251887237776
personal information,0.48496567606093405
montreal canada,0.48477129513498785
law stipulate,0.4846737738140325
push people,0.48461839613130264
people political,0.48456308994169917
political spectrum,0.48456308994169917
force vaccinate,0.4845134327004454
result nhs,0.4844795822984053
guide hospitality,0.4844676923707952
pass mean,0.4844676923707952
mean trip,0.4844676923707952
hospitality vaccine,0.4844676923707952
tell create,0.48406750822346467
tell implement,0.48406750822346467
prove vaccination,0.48375429227814126
pass free,0.4837475192851192
dompa colour,0.48365700356765495
modern dompa,0.48365700356765495
test modern,0.48365700356765495
main stream,0.4833127266315434
link covid,0.48325137103236326
good citizen,0.48315867023599723
white liberal,0.48300085430431494
dose vaccine,0.4824163707727022
minority likely,0.48212514754065916
vaccinated covid,0.4821161037030253
pass love,0.4821161037030253
pass general,0.4821161037030253
mask health,0.4820047453338037
approach effort,0.4808969638273341
effort young,0.4808969638273341
specific approach,0.4808969638273341
health safety,0.4808777766300024
virus test,0.4803063854099652
test control,0.4803063854099652
test virus,0.4803063854099652
logic fail,0.4803063854099652
test infect,0.4803063854099652
vaccinated catch,0.4803063854099652
fail trap,0.4803063854099652
infect vaccine,0.4803063854099652
control logic,0.4803063854099652
illegal covid,0.48026388100461365
need pcr,0.48026388100461365
application online,0.4794887535891957
poll majority,0.479325092439244
thing poll,0.479325092439244
wonder thing,0.479325092439244
ship world,0.4790800104504041
crap ship,0.4790800104504041
large sample,0.47885648936752023
actual vaccine,0.47880264409883366
word pass,0.4785404634655408
double word,0.4785404634655408
cut shit,0.4783955158184815
passport pub,0.4783955158184815
pub club,0.4783955158184815
country gmb,0.4783955158184815
grade school,0.4783955158184815
school cut,0.4783955158184815
club country,0.4783955158184815
passport grade,0.4783955158184815
require valid,0.47823775320805617
nope require,0.4780938017190738
wrong vaccine,0.4779821621682858
anti mandate,0.4779286380502018
place covid,0.47769887317428833
passport fact,0.4775775727910666
passport able,0.47757706212359124
like start,0.47757706212359124
passport reward,0.47678516303858054
instead punish,0.47678516303858054
reward instead,0.47678516303858054
passport eventually,0.4767346545111093
try accomplish,0.4766117442955928
understand exactly,0.4766117442955928
exactly try,0.4766117442955928
accomplish require,0.4766117442955928
pass reuters,0.4764171988565177
pass hospitalisation,0.4764171988565177
reuters uk,0.4764171988565177
hospitalisation hit,0.4764171988565177
jail fake,0.47637833718959843
pass shoot,0.47637833718959843
shoot year,0.47637833718959843
vaccination police,0.4762189635095263
restaurant refuse,0.4762189635095263
term resistance,0.47596104211888085
people thing,0.4754305873638806
work people,0.4752410972867779
need mandatory,0.4750712205493334
pass include,0.47472071561766815
th pass,0.4746832428722346
email time,0.4746832428722346
time th,0.4746832428722346
sanitaire email,0.4746832428722346
suppression suppose,0.47403888179809056
stupid vaccine,0.47403888179809056
business vow,0.47398401639798043
defy government,0.47398401639798043
vow defy,0.47398401639798043
vast majority,0.47353965991620783
try scan,0.47347132268959236
spur ask,0.47347132268959236
pass nice,0.47347132268959236
don care,0.47325701861420455
vaccine idea,0.4732381818894682
passport sceptical,0.4732381818894682
vaxxe fear,0.4732381818894682
medical treatment,0.4730533936401977
freedom forever,0.4729856661497225
encourage vaccination,0.47283960993266166
covid reduce,0.47282590123221263
oh yeah,0.472671277491304
talk booster,0.4726627154669912
need eat,0.4725637825816481
citizen force,0.4725637825816481
need escape,0.4725637825816481
recall link,0.4725637825816481
start moro,0.4725637825816481
moro citizen,0.4725637825816481
application developer,0.4725637825816481
maybe need,0.4725637825816481
developer way,0.4725637825816481
entry covid,0.47243381616502667
try force,0.4723987508249547
figure happen,0.4723987508249547
biden administration,0.47207048044348643
mall covid,0.47193530556388497
mall rfi,0.47193530556388497
controversial health,0.47193530556388497
contraversial health,0.47193530556388497
time implement,0.4719267846557127
sh state,0.4719267846557127
bull sh,0.4719267846557127
ticket holder,0.4716431886948954
vaccination people,0.4715731665668201
ontarian wo,0.47150465401195707
proof ontarian,0.47150465401195707
exit house,0.4713317854287141
guarantee exit,0.4713317854287141
wo guarantee,0.4713317854287141
hi accept,0.47130447111828455
passport bring,0.47104027577956986
pay vaccine,0.4704987676532217
free pay,0.4704987676532217
hi england,0.4704987676532217
england vaccine,0.4704987676532217
endless booster,0.4704987676532217
application valid,0.4704987676532217
shop eat,0.47048501507196705
big difference,0.4702471936734778
vaccinate fully,0.46991548665430694
proof vax,0.46926168666314727
safe vaccine,0.4690815535305196
natural imminity,0.4690401091969448
excellent clarify,0.4690401091969448
case natural,0.4690401091969448
article follow,0.4690401091969448
imminity follow,0.4690401091969448
clarify article,0.4690401091969448
plot spoiler,0.4689549844383837
hey plot,0.4689549844383837
spoiler vaccine,0.4689549844383837
know know,0.46890597516928395
nice arbitrarily,0.46849178398171454
arbitrarily enforce,0.46849178398171454
hear nice,0.46849178398171454
plan hear,0.46849178398171454
problem world,0.4682842847972648
passport anticipation,0.467953318481029
anticipation future,0.467953318481029
passport laugh,0.467953318481029
hi dose,0.467953318481029
travel laugh,0.467953318481029
doctor vaccine,0.467953318481029
dose doctor,0.467953318481029
future travel,0.467953318481029
violation civil,0.46755307948068503
safe application,0.4674745303717025
news report,0.46739278644713844
renew lose,0.4673783949032951
lose piece,0.4673783949032951
remind appointment,0.4673783949032951
sun nice,0.4673783949032951
try shine,0.4673783949032951
shine frau,0.4673783949032951
application letter,0.4673783949032951
passport sun,0.4673783949032951
piece paper,0.4673783949032951
appointment vaccine,0.4673783949032951
card remind,0.4673783949032951
need renew,0.4673783949032951
rapid test,0.4672936003647643
suffer consequence,0.4668453771157798
resident agreement,0.46673507760538485
prove vaxxe,0.46673507760538485
vaxxe digital,0.46673507760538485
try vaccine,0.46651693995996346
fully support,0.4664180680102253
hold vaccine,0.46612419329632987
copy telephone,0.4660985196423888
time meal,0.4660985196423888
telephone time,0.4660985196423888
meal ask,0.4660985196423888
covid requirement,0.46574192382088825
requirement enter,0.46574192382088825
stadium need,0.46574192382088825
use common,0.46550240319016073
fever inoculation,0.46550240319016073
free time,0.46550240319016073
inoculation use,0.46550240319016073
time family,0.46550240319016073
family planning,0.46550240319016073
free movement,0.46546746971695463
record ve,0.4654193996943571
require bear,0.4654193996943571
percent reject,0.46459844797229155
reject idea,0.46459844797229155
survey percent,0.46459844797229155
true survey,0.46459844797229155
ban news,0.4644907169450378
right time,0.46447766870639434
jabbed vaccine,0.4638209160249288
force jabbed,0.4638209160249288
government force,0.4638209160249288
democracy vaccine,0.4637413594139727
border democracy,0.4637413594139727
oh democazrcyhfryr,0.4637413594139727
right oh,0.4637413594139727
start realise,0.46324751984184487
people start,0.46324751984184487
test event,0.46308485748220474
pass antigen,0.4630070400171366
yes unvaccinated,0.4630070400171366
antigen okay,0.4630070400171366
sure respond,0.46288501591735887
respond right,0.46288501591735887
application check,0.46186949343649564
think problem,0.461701716393741
access covid,0.46166499033953184
tourist access,0.46166499033953184
foreign tourist,0.46166499033953184
promise foreign,0.46166499033953184
private sector,0.46126348207091616
city state,0.46059389774754794
likely check,0.46054359820676716
passport virus,0.46054359820676716
virus leak,0.46054359820676716
assume likely,0.46054359820676716
event vaccine,0.4604632187045714
transmit point,0.4604632187045714
comply passport,0.4604632187045714
protect transmit,0.4604632187045714
shit comply,0.4604632187045714
admit protect,0.4604632187045714
physical digital,0.4597618293912018
digital form,0.4597618293912018
fake nhs,0.4597618293912018
pass physical,0.4597618293912018
passport big,0.4597389680281597
stop hide,0.4591755628980994
embossment watermark,0.4591755628980994
effect proof,0.4591755628980994
passport effect,0.4591755628980994
want wave,0.4591755628980994
counterfeit vaccine,0.4591755628980994
hide vaccine,0.4591755628980994
proof injection,0.4591755628980994
excuse stop,0.4591755628980994
look legitimate,0.4591755628980994
injection req,0.4591755628980994
legitimate embossment,0.4591755628980994
liftthetravelban loveisnottourism,0.458891248138932
th th,0.45848692344022546
available vaccine,0.4584656924124799
test proof,0.4583894530911773
magically send,0.4580085166318455
love reason,0.4580085166318455
think magically,0.4580085166318455
reason vote,0.4580085166318455
vote impose,0.4580085166318455
send vaccine,0.4580085166318455
need pass,0.45795072077362226
sanitaire check,0.45795072077362226
check ask,0.45795072077362226
hotel cafe,0.45795072077362226
cafe restaurant,0.45795072077362226
ask tell,0.45795072077362226
people realize,0.4575773703035775
vaccine exclude,0.4575773703035775
province stave,0.4575773703035775
exclude vaccine,0.4575773703035775
plan help,0.4575773703035775
insist voter,0.4575773703035775
help province,0.4575773703035775
realize force,0.4575773703035775
stave lockdown,0.4575773703035775
people insist,0.4575773703035775
fix people,0.4575773703035775
voter oppose,0.4575773703035775
attendee proof,0.45757711827439995
social engineering,0.45737746347406194
vaccine application,0.456856965698555
application digital,0.456856965698555
non existent,0.4568171852725124
immunity immunity,0.456671885660464
refuse acknowledge,0.456671885660464
rd jab,0.4566272337074169
funniest thing,0.45629207094477886
employer require,0.45629207094477886
thing employer,0.45629207094477886
people charge,0.456273553707349
nhs exemption,0.45612441213659227
vaccine jab,0.4559148955542347
jab spread,0.4559148955542347
prior infection,0.45590868253605016
day return,0.455662071590193
quarantine day,0.455662071590193
return country,0.455662071590193
totalitarian control,0.455662071590193
passport exception,0.455662071590193
use card,0.455662071590193
opt resist,0.455662071590193
far try,0.455662071590193
cbdcs opt,0.455662071590193
control cbdcs,0.455662071590193
control obviously,0.455662071590193
eh totalitarian,0.455662071590193
think far,0.455662071590193
fix vaccine,0.455662071590193
try use,0.455662071590193
passport eh,0.455662071590193
suspect vaccination,0.4552300928360244
pass suspect,0.4552300928360244
chaos people,0.4551588944459095
update academic,0.4547904730916359
academic incentive,0.4547904730916359
incentive health,0.4547904730916359
right school,0.4546345087056417
passport purpose,0.45450612372513016
shot consider,0.45450612372513016
decline shot,0.45450612372513016
good thing,0.45446672716424186
vaxxed people,0.45415964873044096
need wake,0.45414792871655674
like mask,0.4535309481772468
board flight,0.45328296161924275
ask mask,0.45328296161924275
mask provide,0.45328296161924275
passport board,0.45328296161924275
unvaxxed family,0.45328296161924275
entire unvaxxed,0.45328296161924275
family ask,0.45328296161924275
ask sort,0.45328296161924275
passport grocery,0.45327802506567333
new health,0.4531378228034666
jab test,0.4522493712845389
exactly think,0.452069857803154
pass nope,0.452069857803154
lead charge,0.4517499647510137
charge refuse,0.4517499647510137
implement plan,0.4517499647510137
town lead,0.4517499647510137
important person,0.4517022958673661
macron eye,0.4515266084908407
opinion macron,0.4515266084908407
story protest,0.45149474401684264
th week,0.45149474401684264
cover story,0.45149474401684264
step receive,0.45142683898014674
proof prior,0.45119133246634124
entertainment venue,0.45096129934497925
injury car,0.4509471195921128
overturn want,0.4509471195921128
car overturn,0.4509471195921128
walk pass,0.4509471195921128
arrest injury,0.4509471195921128
lie proof,0.4509471195921128
away lie,0.4509471195921128
pass walk,0.4509471195921128
exemption like,0.450479960103054
care right,0.4501914442874961
passport appear,0.4501914442874961
exclude choose,0.45016282799223223
choose society,0.45016282799223223
remember vaccine,0.45016282799223223
valuable item,0.45016282799223223
passport specifically,0.45016282799223223
citizen enter,0.45016282799223223
enter need,0.45016282799223223
non citizen,0.45016282799223223
box valuable,0.45016282799223223
sit watch,0.45016282799223223
passport change,0.45016282799223223
liberty west,0.45016282799223223
fascism ve,0.45016282799223223
status fact,0.45016282799223223
patiently vaccine,0.45016282799223223
lead end,0.45016282799223223
fail miserably,0.45016282799223223
watch patiently,0.45016282799223223
pub vaccine,0.45016282799223223
end human,0.45016282799223223
kind fascism,0.45016282799223223
legal status,0.45016282799223223
change legal,0.45016282799223223
item box,0.45016282799223223
bad kind,0.45016282799223223
passport jewelry,0.45016282799223223
ve ashamed,0.45016282799223223
human liberty,0.45016282799223223
moral duty,0.4498406325255647
justsayno novaccinepassportanywhere,0.44977176643393135
passport justsayno,0.44977176643393135
want force,0.44977176643393135
right force,0.4496515400469796
dinghy problem,0.4491799849134208
piss government,0.4491799849134208
restaurant dinghy,0.4491799849134208
mention vaccine,0.4478232302566955
jerk think,0.4472135954999579
unlike allow,0.4472135954999579
book theatre,0.4472135954999579
suck shit,0.4472135954999579
allow stay,0.4472135954999579
ass jerk,0.4472135954999579
theatre ticket,0.4472135954999579
think suck,0.4472135954999579
ticket unlike,0.4472135954999579
rat ass,0.4472135954999579
vaccination great,0.4471205315943023
people feel,0.44703394072262775
vaccinate overseas,0.4467914656164118
valid like,0.4467914656164118
way account,0.4467914656164118
like day,0.4467914656164118
day instead,0.4467914656164118
account vaccinate,0.4467914656164118
hard copy,0.4465259534405756
passport topoli,0.44581577458065696
topoli onpoli,0.44581577458065696
review vaccine,0.4456736312255589
come people,0.4456736312255589
totally disgusting,0.4456736312255589
leave people,0.4456736312255589
wo happen,0.4456736312255589
prove bloody,0.4456736312255589
pure smoke,0.4456736312255589
leave little,0.4456736312255589
easy fake,0.4456736312255589
mirror online,0.4456736312255589
people consistent,0.4456736312255589
andrews prove,0.4456736312255589
incorrect vaccine,0.4456736312255589
kill vaccine,0.4456736312255589
concert vote,0.4456736312255589
vote come,0.4456736312255589
passport foolproof,0.4456736312255589
passport totally,0.4456736312255589
bloody vaccine,0.4456736312255589
passport pure,0.4456736312255589
demo site,0.4456736312255589
passport demo,0.4456736312255589
people kill,0.4456736312255589
think easy,0.4456736312255589
foolproof think,0.4456736312255589
passport concert,0.4456736312255589
smoke mirror,0.4456736312255589
happen andrews,0.4456736312255589
fake proof,0.4456736312255589
little review,0.4456736312255589
check mate,0.4453618595822386
lateral game,0.4453618595822386
game mate,0.4453618595822386
mate lateral,0.4453618595822386
prior positive,0.4453186073959627
musician athlete,0.4452095145701044
enter fucking,0.44514633497935974
clear use,0.44514633497935974
announce partnership,0.44514633497935974
movement seek,0.44514633497935974
mobilization movement,0.44514633497935974
seek video,0.44514633497935974
supermarket allow,0.44514633497935974
pass mobilization,0.44514633497935974
fucking health,0.44514633497935974
yes supermarket,0.44514633497935974
partnership clear,0.44514633497935974
pass technology,0.44514633497935974
want need,0.44377827064428216
want public,0.44377827064428216
past want,0.44377827064428216
passport past,0.44377827064428216
old people,0.4436342283546828
able buy,0.44362561599910677
exercise right,0.44305944051814
great operator,0.4430444157828688
ask hotel,0.4430426496535743
hard time,0.44247529837493826
healthcare worker,0.44229236678778394
entry restaurant,0.44223568601949614
restaurant exactly,0.44223568601949614
government mandate,0.44223568601949614
law entry,0.44223568601949614
support judge,0.4417720786758759
judge mental,0.4417720786758759
mental covid,0.4417720786758759
business support,0.4417720786758759
state law,0.44138088611977483
paper country,0.44108472179446884
country laugh,0.44108472179446884
ass brother,0.44108472179446884
contradictory way,0.43911125401032514
view dependent,0.43911125401032514
dependent mean,0.43911125401032514
new large,0.4390545130004898
quebec montreal,0.4390545130004898
passport fraud,0.43897220162139106
locator form,0.43863929856237904
passenger locator,0.43863929856237904
policy disproportionally,0.43860004287126053
disproportionally affect,0.43860004287126053
affect people,0.43860004287126053
holiday route,0.4381382499380817
pass come,0.4381382499380817
pass testing,0.4381382499380817
plf covid,0.4381382499380817
introduce despite,0.4381382499380817
pass holiday,0.4381382499380817
denmark covid,0.4381382499380817
come easily,0.4381382499380817
easily introduce,0.4381382499380817
route check,0.4381382499380817
check border,0.4381382499380817
jabs work,0.43810878669646547
surreal scenario,0.43793303855931726
pass left,0.43793303855931726
scenario health,0.43793303855931726
month health,0.43793303855931726
street right,0.43793303855931726
left street,0.43793303855931726
season month,0.43793303855931726
nation wide,0.43793303855931726
run nation,0.43793303855931726
pass run,0.43793303855931726
avoid lockdown,0.4376453128183241
able travel,0.43747773410508917
employer return,0.43747773410508917
good deal,0.43742985969826564
require treatment,0.43742985969826564
like good,0.43742985969826564
treatment sound,0.43742985969826564
montreal quebec,0.43621726752302153
quebec canada,0.43621726752302153
design free,0.4359960185729708
free printable,0.4359960185729708
pass holder,0.4359960185729708
printable vaccine,0.4359960185729708
folk design,0.4359960185729708
mask amp,0.43583660897996196
prediction accurate,0.4356264049175269
vote person,0.4356264049175269
hear prediction,0.4356264049175269
person hear,0.4356264049175269
change jesus,0.43506711935311027
action climate,0.43506711935311027
wo action,0.43506711935311027
talking point,0.4349800807240687
want date,0.434471431942802
action vaccine,0.434471431942802
come action,0.434471431942802
security chief,0.4344160247950317
develop covid,0.4344160247950317
cyber security,0.4344160247950317
chief develop,0.4344160247950317
social pass,0.43440944394074005
pass welcome,0.43440944394074005
time social,0.43440944394074005
liquid avatar,0.4341966460706388
vote president,0.4339493877263879
president suppression,0.4339493877263879
suppression demsaredumb,0.4339493877263879
ass hole,0.4330137783631506
tell know,0.43261152428588767
jab mask,0.4321091667340769
mask pcr,0.4321091667340769
passport wicked,0.4321091667340769
application remind,0.43195206627638516
good worry,0.43195206627638516
maybe good,0.43195206627638516
remind time,0.43195206627638516
establish vaccine,0.43131337059425084
jab establish,0.43131337059425084
stance hypocritical,0.4312189760786448
mask stance,0.4312189760786448
passport palma,0.4312189760786448
airport wear,0.4312189760786448
article actually,0.43121897607864473
interesting article,0.43121897607864473
need wear,0.43121897607864473
actually need,0.43121897607864473
wsj good,0.4312160587600942
good simple,0.4312160587600942
simple explanation,0.4312160587600942
family friend,0.43098691718082155
better family,0.43098691718082155
covid better,0.43098691718082155
require laugh,0.43077981664097664
shake head,0.43024354636757006
nfl stadium,0.43024354636757006
passport shake,0.43024354636757006
stadium require,0.43024354636757006
damn nfl,0.43024354636757006
funny stop,0.42983156886060186
pass funny,0.42983156886060186
stop lie,0.42983156886060186
shot booster,0.42949123362036434
photo lt,0.42920263443070145
passport pocket,0.42920263443070145
maybe female,0.42920263443070145
lt think,0.42920263443070145
freedom normalcy,0.4290232490703073
normalcy earn,0.4290232490703073
vaccine ticket,0.4290232490703073
abroad include,0.429004100175008
update vaccination,0.429004100175008
vaccination abroad,0.429004100175008
twice vaccinated,0.42867668087307115
double vacce,0.4283970775422518
try covid,0.4283970775422518
vacce nice,0.4283970775422518
world folk,0.4277584866877678
welcome clown,0.4277584866877678
beginning mark,0.4276978778895207
government amp,0.4276978778895207
ontario government,0.4276978778895207
freedom amp,0.4276978778895207
receipt ontario,0.4276978778895207
vaccine receipt,0.4276978778895207
end freedom,0.4276978778895207
amp beginning,0.4276978778895207
fight age,0.4273599793742787
age man,0.4273599793742787
mask fight,0.4273599793742787
life school,0.42713681255020736
require ve,0.42713681255020736
school immunization,0.42713681255020736
care nice,0.4270122872935034
point force,0.4269924686797691
vaccine use,0.4269924686797691
mean miss,0.4269924686797691
ticket promise,0.4265756124954255
promise wo,0.4265756124954255
actually ny,0.4265756124954255
ny ticket,0.4265756124954255
arnt wear,0.42633443696131595
passport arnt,0.42633443696131595
covid vax,0.42633443696131595
passport office,0.42616884824924456
open passport,0.42616884824924456
virus double,0.42603724915562785
pass jab,0.4258143999097296
action day,0.42573075775740843
equate support,0.42573075775740843
mp mandatory,0.42573075775740843
support cccp,0.42573075775740843
vote sign,0.42573075775740843
yes sense,0.42573075775740843
sense equate,0.42573075775740843
day mp,0.42573075775740843
pass stadium,0.42551336981977106
bang check,0.42551336981977106
stadium bang,0.42551336981977106
check laugh,0.42551336981977106
share world,0.42513193248953185
world country,0.42513193248953185
read share,0.42513193248953185
use read,0.42513193248953185
sign covid,0.42492171961619424
privilege confuse,0.42492171961619424
right privilege,0.42492171961619424
wait sign,0.42492171961619424
want eat,0.4247830632851427
able public,0.4245370464076609
place nice,0.4245370464076609
nice choice,0.4245370464076609
proposal refuge,0.4241462770226532
passport shop,0.42384219142702917
peace tyranny,0.42384219142702917
shop slave,0.42384219142702917
compliant amp,0.42384219142702917
tyranny compliant,0.42384219142702917
certain event,0.42374820309469863
allow certain,0.42374820309469863
event pay,0.42374820309469863
wo allow,0.42374820309469863
way people,0.42331055994501327
booster update,0.42293636985786254
update screenshot,0.42293636985786254
room future,0.42293636985786254
future booster,0.42293636985786254
passport sick,0.42286248837773266
vaccine sick,0.42286248837773266
sick country,0.42286248837773266
enter wa,0.4228167011139392
update driver,0.4228167011139392
wa update,0.4228167011139392
license pmlive,0.4228167011139392
director news,0.42257803943900885
article owner,0.4224625528792873
owner vaccine,0.4224625528792873
happen article,0.4224625528792873
digital company,0.4224625528792873
consider happen,0.4224625528792873
launch vote,0.42192755703652285
vaccinate use,0.42192755703652285
guest vaccinate,0.42192755703652285
passport launch,0.42192755703652285
vote yes,0.42192755703652285
spread disease,0.42186812561164233
inevitably cause,0.42186812561164233
concert use,0.42183876166189926
need concert,0.42183876166189926
use real,0.42183876166189926
amp business,0.42175031872945534
shopping normal,0.42152990556616216
life normal,0.42152990556616216
normal covid,0.42152990556616216
ethnic group,0.4214746210110684
military freedomisnotfree,0.42134461550414226
toy idea,0.42134461550414226
hey original,0.42134461550414226
original vaccine,0.42134461550414226
virus government,0.42134461550414226
join military,0.42134461550414226
government toy,0.42134461550414226
lie aspect,0.42134461550414226
vaccine join,0.42134461550414226
aspect virus,0.42134461550414226
passport jpeg,0.4209651328837424
jpeg increase,0.4209651328837424
mix vaccine,0.4209651328837424
rate week,0.4209651328837424
vaccinate exception,0.4203903909716461
exception covid,0.4203903909716461
enter double,0.4203903909716461
implement rule,0.42006531603513536
rule early,0.42006531603513536
early happen,0.42006531603513536
pretty soon,0.41998582820179325
vaccinate pretty,0.41998582820179325
download new,0.41998582820179325
verify minute,0.4199755278866304
pass amp,0.4199755278866304
vaccination verify,0.4199755278866304
download clear,0.4199755278866304
racist covid,0.4191478306255087
pass racist,0.4191478306255087
racist lock,0.4191478306255087
lock black,0.4191478306255087
wide open,0.4191349718790758
southern border,0.4191349718790758
open covid,0.4191349718790758
border wide,0.4191349718790758
scum passport,0.419060409082243
watch movie,0.419060409082243
let scum,0.419060409082243
movie country,0.419060409082243
difficult racist,0.4184128635631489
vaccine thefive,0.4184128635631489
exemption covid,0.4184128635631489
black exemption,0.4184128635631489
infect point,0.41825285051566635
passport donotcomply,0.41825285051566635
need wait,0.41825285051566635
uk err,0.41825285051566635
infect infect,0.41825285051566635
wait accept,0.41825285051566635
donotcomply fightback,0.41825285051566635
accept uk,0.41825285051566635
phonetically start,0.41772699724493706
mean nhs,0.41772699724493706
surely mean,0.41772699724493706
start vowel,0.41772699724493706
pass phonetically,0.41772699724493706
fan vaccine,0.41757847670575066
afghan allow,0.41757847670575066
actually involve,0.41757847670575066
passport age,0.41757847670575066
passport lose,0.41757847670575066
lose shit,0.41757847670575066
work list,0.4172871327691408
accept registration,0.4172871327691408
erupt vaccine,0.4172871327691408
gas deploy,0.4172871327691408
list vaccine,0.4172871327691408
app proof,0.4172871327691408
riot erupt,0.4172871327691408
policy tear,0.4172871327691408
proof accept,0.4172871327691408
tear gas,0.4172871327691408
letter request,0.4170311875811412
online work,0.4170311875811412
work day,0.4170311875811412
request online,0.4170311875811412
rally dare,0.41681669693259266
rally covid,0.41681669693259266
passport rally,0.41681669693259266
loud freedom,0.41681669693259266
freedom rally,0.41681669693259266
ids vaccine,0.41641064687437174
hide cause,0.41641064687437174
passport yeah,0.41641064687437174
cause ids,0.41641064687437174
plan renew,0.4160865492690906
renew online,0.4160865492690906
online privacy,0.4160865492690906
debate digcommsu,0.4160865492690906
privacy debate,0.4160865492690906
shit vaccine,0.4160461682725003
worker traveller,0.41595444293760364
expert split,0.41595444293760364
split covid,0.41595444293760364
shot wonder,0.4155880248632608
shot flu,0.4155880248632608
flu shot,0.4155880248632608
wonder require,0.4155880248632608
disaster aude,0.4153223130137561
cinema speak,0.4153223130137561
speak disaster,0.4153223130137561
languedoc méga,0.4153223130137561
aude pass,0.4153223130137561
colisée cinema,0.4153223130137561
méga colisée,0.4153223130137561
mandate eventually,0.4146448799168153
drag foot,0.4146448799168153
foot vaccine,0.4146448799168153
know mandate,0.4146448799168153
sure know,0.4146448799168153
racist stupid,0.4146394475628402
time require,0.4146394475628402
statement mislead,0.41422012702589156
mislead instance,0.41422012702589156
instance people,0.41422012702589156
pass event,0.41422012702589156
nice libs,0.4140729898998991
introduction vaccinepassport,0.4140729898998991
libs promise,0.4140729898998991
speak wapremi,0.4140729898998991
promise introduce,0.4140729898998991
wapremi introduction,0.4140729898998991
vaccinepassport interstate,0.4140729898998991
expert speak,0.4140729898998991
elxn nspoli,0.4140729898998991
covid elxn,0.4140729898998991
wimp probably,0.4139877807413459
government wimp,0.4139877807413459
sense explain,0.4139877807413459
promise premier,0.4139877807413459
enjoy life,0.4139877807413459
covid government,0.4139877807413459
folk think,0.4139877807413459
probably vaccine,0.4139877807413459
answer folk,0.4139877807413459
life sense,0.4139877807413459
premier institute,0.4139877807413459
explain like,0.4139877807413459
pass ostensibly,0.4136826987381874
ostensibly health,0.4136826987381874
bar train,0.4135002510057271
cafés bar,0.4135002510057271
pass cafés,0.4135002510057271
train people,0.4135002510057271
introduce health,0.4135002510057271
law allow,0.41346162419388965
paperwork health,0.41324753830366173
week paperwork,0.41324753830366173
